row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2018 VND,2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2018 VND,numeric__2017 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lợi nhuận kế toán trước thuế,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,01,,1.836.770.896.284,1.353.394.543.016,1.0,,1836770896284.0,1353394543016.0
Điều chỉnh cho các khoản,Điều chỉnh cho các khoản,Điều chỉnh cho các khoản,,,,,,,,
Khấu hao và phân bổ,Điều chỉnh cho các khoản > Khấu hao và phân bổ,Khấu hao và phân bổ,02,,1.912.661.315,2.215.370.113,2.0,,1912661315.0,2215370113.0
Lãi chênh lệch tỷ giá hối đoái do đánh giá,Lãi chênh lệch tỷ giá hối đoái do đánh giá,Lãi chênh lệch tỷ giá hối đoái do đánh giá,,,,,,,,
lại các khoản mục tiền tệ có gốc ngoại tệ,Lãi chênh lệch tỷ giá hối đoái do đánh giá > lại các khoản mục tiền tệ có gốc ngoại tệ,lại các khoản mục tiền tệ có gốc ngoại tệ,04,,(246.554.746),(1.894.326.954),4.0,,-246554746.0,-1894326954.0
Lãi từ các hoạt động đầu tư,Lãi chênh lệch tỷ giá hối đoái do đánh giá > Lãi từ các hoạt động đầu tư,Lãi từ các hoạt động đầu tư,05,,(2.915.754.994.872),(2.577.822.551.006),5.0,,-2915754994872.0,-2577822551006.0
Chi phí lãi vay và chi phí tài chính khác,Lãi chênh lệch tỷ giá hối đoái do đánh giá > Chi phí lãi vay và chi phí tài chính khác,Chi phí lãi vay và chi phí tài chính khác,06,,854.632.638.128,1.084.057.273.271,6.0,,854632638128.0,1084057273271.0
Lỗ từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lãi chênh lệch tỷ giá hối đoái do đánh giá > Lỗ từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lỗ từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,,(222.685.353.891),(140.049.691.560),8.0,,-222685353891.0,-140049691560.0
(Tăng)/giảm các khoản phải thu và tài sản khác,Lãi chênh lệch tỷ giá hối đoái do đánh giá > (Tăng)/giảm các khoản phải thu và tài sản khác,(Tăng)/giảm các khoản phải thu và tài sản khác,9,,(6.148.235.240),7.217.324.640,9.0,,-6148235240.0,7217324640.0
