row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(100 = 110 + 120 + 130 + 150),TÀI SẢN > Tài sản ngắn hạn(100 = 110 + 120 + 130 + 150),Tài sản ngắn hạn(100 = 110 + 120 + 130 + 150),100,,4.577.655.260.097,1.450.395.265.773,100.0,,4577655260097.0,1450395265773.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,4,681.197.208.270,129.224.525.040,110.0,4.0,681197208270.0,129224525040.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,1.197.208.270,40.325.525.040,111.0,,1197208270.0,40325525040.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,680.000.000.000,88.899.000.000,112.0,,680000000000.0,88899000000.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,1.524.338.390.000,44.210.730.000,120.0,,1524338390000.0,44210730000.0
Chứng khoán kinh doanh,TÀI SẢN > Chứng khoán kinh doanh,Chứng khoán kinh doanh,121,5(a),1.499.990.000.000,-,121.0,,1499990000000.0,
Đầu tư nắm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,123,5(b),24.348.390.000,44.210.730.000,123.0,,24348390000.0,44210730000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,2.363.413.470.974,1.265.150.900.563,130.0,,2363413470974.0,1265150900563.0
Phải thu của khách hàng,TÀI SẢN > Phải thu của khách hàng,Phải thu của khách hàng,131,,11.879.382.264,11.632.964.654,131.0,,11879382264.0,11632964654.0
Trả trước cho người bán,TÀI SẢN > Trả trước cho người bán,Trả trước cho người bán,132,,330.000.000,89.100.808,132.0,,330000000.0,89100808.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,6,2.351.204.088.710,1.253.428.835.101,136.0,6.0,2351204088710.0,1253428835101.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,8.706.190.853,11.809.110.170,150.0,,8706190853.0,11809110170.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,,848.544.743,251.667.808,151.0,,848544743.0,251667808.0
Thuế phải thu Nhà nước,TÀI SẢN > Thuế phải thu Nhà nước,Thuế phải thu Nhà nước,153,7,7.857.646.110,11.557.442.362,153.0,7.0,7857646110.0,11557442362.0
