row_label_raw,row_label_full,col_0,31/12/2016 > Giá trịVND,31/12/2016 > Số có khảnăng trả nợVND,01/01/2016 > Giá trịVND,01/01/2016 > Số có khảnăng trả nợVND,numeric__31/12/2016 > Giá trịVND,numeric__31/12/2016 > Số có khảnăng trả nợVND,numeric__01/01/2016 > Giá trịVND,numeric__01/01/2016 > Số có khảnăng trả nợVND
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,-,-,606.488,606.488,,,606488.0,606488.0
Công ty CP Đầu tư VănPhú-Land (i),Công ty CP Đầu tư VănPhú-Land (i),Công ty CP Đầu tư VănPhú-Land (i),49.300.000.000,49.300.000.000,49.300.000.000,49.300.000.000,49300000000.0,49300000000.0,49300000000.0,49300000000.0
Phải trả khác,Phải trả khác,Phải trả khác,82.322.484.356,82.322.484.356,71.808.335.903,71.808.335.903,82322484356.0,82322484356.0,71808335903.0,71808335903.0
Cộng,Cộng,Cộng,131.622.484.356,131.622.484.356,121.108.942.391,121.108.942.391,131622484356.0,131622484356.0,121108942391.0,121108942391.0
