row_label_raw,row_label_full,col_0,31/12/2016 > Giá trịVND,31/12/2016 > Số có khảnăng trả nợVND,01/01/2016 > Giá trịVND,01/01/2016 > Số có khảnăng trả nợVND,numeric__31/12/2016 > Giá trịVND,numeric__31/12/2016 > Số có khảnăng trả nợVND,numeric__01/01/2016 > Giá trịVND,numeric__01/01/2016 > Số có khảnăng trả nợVND
Công ty TNHH MTV ĐTVăn Phú-Trung Kính (ii),Công ty TNHH MTV ĐTVăn Phú-Trung Kính (ii),Công ty TNHH MTV ĐTVăn Phú-Trung Kính (ii),362.318.636.432,362.318.636.432,357.213.649.331,357.213.649.331,362318636432.0,362318636432.0,357213649331.0,357213649331.0
Nhận góp vốn hợp táckinh doanh - Công ty CPVăn Phú-Holdings,Nhận góp vốn hợp táckinh doanh - Công ty CPVăn Phú-Holdings,Nhận góp vốn hợp táckinh doanh - Công ty CPVăn Phú-Holdings,25.600.000.000,25.600.000.000,-,-,25600000000.0,25600000000.0,,
Cộng,Cộng,Cộng,387.918.636.432,387.918.636.432,357.213.649.331,357.213.649.331,387918636432.0,387918636432.0,357213649331.0,357213649331.0
