row_label_raw,row_label_full,col_0,Năm 2016VND,Năm 2015VND,numeric__Năm 2016VND,numeric__Năm 2015VND
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,23.393.958.065,(1.668.970.723),23393958065.0,-1668970723.0
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,26.631.767.964,3.829.969.317,26631767964.0,3829969317.0
Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,(3.237.809.899),(5.498.940.040),-3237809899.0,-5498940040.0
Các khoản điều chỉnh lợi nhuận kế toán để xác định thu nhập chịu thuế TNDN,Các khoản điều chỉnh lợi nhuận kế toán để xác định thu nhập chịu thuế TNDN,Các khoản điều chỉnh lợi nhuận kế toán để xác định thu nhập chịu thuế TNDN,6.090.626.384,3.200.102.789,6090626384.0,3200102789.0
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,1.149.786.384,-,1149786384.0,
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,1.149.786.384,-,1149786384.0,
Các khoản chi phí không được trừ,Các khoản chi phí không được trừ,Các khoản chi phí không được trừ,1.149.786.384,-,1149786384.0,
Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,4.940.840.000,3.200.102.789,4940840000.0,3200102789.0
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,4.940.840.000,3.200.102.789,4940840000.0,3200102789.0
Các khoản chi phí không được trừ,Các khoản chi phí không được trừ,Các khoản chi phí không được trừ,4.940.840.000,3.200.102.789,4940840000.0,3200102789.0
Thu nhập tính thuế TNDN,Thu nhập tính thuế TNDN,Thu nhập tính thuế TNDN,29.484.584.449,1.531.132.066,29484584449.0,1531132066.0
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,27.781.554.348,3.829.969.317,27781554348.0,3829969317.0
Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,1.703.030.101,(2.298.837.251),1703030101.0,-2298837251.0
Thuế suất thuế TNDN,Thuế suất thuế TNDN,Thuế suất thuế TNDN,,,,
Hoạt động kinh doanh bất động sản,Thuế suất thuế TNDN > Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,20%,22%,0.2,0.22
Hoạt động kinh doanh khác,Thuế suất thuế TNDN > Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,20%,22%,0.2,0.22
Thuế TNDN,Thuế suất thuế TNDN > Thuế TNDN,Thuế TNDN,5.896.916.890,842.593.250,5896916890.0,842593250.0
Hoạt động kinh doanh bất động sản,Thuế suất thuế TNDN > Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,5.556.310.870,842.593.250,5556310870.0,842593250.0
Hoạt động kinh doanh khác,Thuế suất thuế TNDN > Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,340.606.020,-,340606020.0,
Chi phí thuế TNDN tính trên TNCT năm hiện hành,Thuế suất thuế TNDN > Chi phí thuế TNDN tính trên TNCT năm hiện hành,Chi phí thuế TNDN tính trên TNCT năm hiện hành,5.896.916.890,842.593.250,5896916890.0,842593250.0
