row_label_raw,row_label_full,col_0,Số năm,numeric__Số năm
"Nhà cửa, vật kiến trúc","Nhà cửa, vật kiến trúc","Nhà cửa, vật kiến trúc",05 - 50,
Máy móc thiết bị,Máy móc thiết bị,Máy móc thiết bị,05 - 12,
Phương tiện vận tải truyền dẫn,Phương tiện vận tải truyền dẫn,Phương tiện vận tải truyền dẫn,06 - 10,
Thiết bị văn phòng,Thiết bị văn phòng,Thiết bị văn phòng,03 - 10,
