row_label_raw,row_label_full,col_0,Số phải thu cuối năm VND,Số phải nộp cuối năm VND,Số đã thực nộp trong năm VND,Số phải nộp trong năm VND,Số phải thu đầu năm VND,Số phải nộp đầu năm VND,numeric__Số phải thu cuối năm VND,numeric__Số phải nộp cuối năm VND,numeric__Số đã thực nộp trong năm VND,numeric__Số phải nộp trong năm VND,numeric__Số phải thu đầu năm VND,numeric__Số phải nộp đầu năm VND
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,-,-,766.113.075,766.113.075,-,-,,,766113075.0,766113075.0,,
"Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu",-,-,630.916.650,630.916.650,-,-,,,630916650.0,630916650.0,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,2.516.740.545,2.337.000.000,5.896.916.890,1.043.176.345,-,,2516740545.0,2337000000.0,5896916890.0,1043176345.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,25.476.863,296.979.073,367.286.421,44.830.485,-,,25476863.0,296979073.0,367286421.0,44830485.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,-,326.551.390,403.463.179,76.911.789,-,,,326551390.0,403463179.0,76911789.0,
"Phí, lệ phí và các khoản khác","Phí, lệ phí và các khoản khác","Phí, lệ phí và các khoản khác",-,-,968.760.000,968.760.000,-,-,,,968760000.0,968760000.0,,
Cộng,Cộng,Cộng,-,2.542.217.408,5.326.320.188,9.033.456.215,1.164.918.619,-,,2542217408.0,5326320188.0,9033456215.0,1164918619.0,
