row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGÁN HẠN,,7.299.152.349.851,7.130.818.433.089,,,7299152349851.0,7130818433089.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,402.938.011.038,593.928.466.557,,4.0,402938011038.0,593928466557.0
111,111,111,1. Tiền,,289.006.087.737,475.423.946.072,,,289006087737.0,475423946072.0
112,112,112,2. Các khoản tương đương tiền,,113.931.923.301,118.504.520.485,,,113931923301.0,118504520485.0
120,120,120,II. Đầu tư tài chính ngắn hạn,5,137.000.000.000,225.000.000.000,,5.0,137000000000.0,225000000000.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,137.000.000.000,225.000.000.000,,,137000000000.0,225000000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,2.255.191.037.837,1.955.553.803.522,,,2255191037837.0,1955553803522.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,1.080.875.007.032,941.283.317.787,,6.0,1080875007032.0,941283317787.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,223.201.096.880,245.583.601.237,,7.0,223201096880.0,245583601237.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,76.651.231.700,76.742.000.352,,8.0,76651231700.0,76742000352.0
136,136,136,4. Phải thu ngắn hạn khác,9,888.712.341.839,706.996.067.588,,9.0,888712341839.0,706996067588.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(14.250.785.460),(15.061.967.335),,,-14250785460.0,-15061967335.0
139,139,139,6. Tài sản thiếu chờ xử lý,,2.145.846,10.783.893,,,2145846.0,10783893.0
140,140,140,IV. Hàng tồn kho,10,4.395.131.702.337,4.193.597.789.629,,10.0,4395131702337.0,4193597789629.0
141,141,141,1. Hàng tồn kho,,4.401.218.373.486,4.203.273.070.739,,,4401218373486.0,4203273070739.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(6.086.671.149),(9.675.281.110),,,-6086671149.0,-9675281110.0
150,150,150,V. Tài sản ngắn hạn khác,,108.891.598.639,162.738.373.381,,,108891598639.0,162738373381.0
151,151,151,1. Chi phí trả trước ngắn hạn,11,94.485.634.627,141.695.131.646,,11.0,94485634627.0,141695131646.0
152,152,152,2. Thuế GTGT được khấu trừ,,2.588.969.670,3.488.658.997,,,2588969670.0,3488658997.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,,11.816.994.342,17.554.582.738,,,11816994342.0,17554582738.0
