row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,626.902.746.353,49.846.064.763,626902746353.0,49846064763.0
Chênh lệch giá trị tài sản góp vốn và chuyển nhượng,Chênh lệch giá trị tài sản góp vốn và chuyển nhượng,Chênh lệch giá trị tài sản góp vốn và chuyển nhượng,590.077.841.184,-,590077841184.0,
Lãi từ được giảm khoản nợ phải trả,Lãi từ được giảm khoản nợ phải trả,Lãi từ được giảm khoản nợ phải trả,15.246.935.951,30.008.983.825,15246935951.0,30008983825.0
Lãi từ thanh lý tài sản cố định,Lãi từ thanh lý tài sản cố định,Lãi từ thanh lý tài sản cố định,5.691.808.951,5.351.011.729,5691808951.0,5351011729.0
Thu tiền phạt do vi phạm hợp đồng kinh tế,Thu tiền phạt do vi phạm hợp đồng kinh tế,Thu tiền phạt do vi phạm hợp đồng kinh tế,2.501.896.558,4.191.250.234,2501896558.0,4191250234.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,13.384.263.709,10.294.818.975,13384263709.0,10294818975.0
Chi phí khác,Chi phí khác,Chi phí khác,(14.447.731.555),(111.713.857.888),-14447731555.0,-111713857888.0
Các khoản phạt,Các khoản phạt,Các khoản phạt,(10.356.394.690),(25.815.059.998),-10356394690.0,-25815059998.0
Lỗ từ thanh lý tài sản cố định,Lỗ từ thanh lý tài sản cố định,Lỗ từ thanh lý tài sản cố định,(2.815.122.515),(3.444.334.367),-2815122515.0,-3444334367.0
Phí sử dụng đất giai đoạn trước năm 2019,Phí sử dụng đất giai đoạn trước năm 2019,Phí sử dụng đất giai đoạn trước năm 2019,-,(71.186.980.898),,-71186980898.0
Chi phí khác,Chi phí khác,Chi phí khác,(1.276.214.350),(11.267.482.625),-1276214350.0,-11267482625.0
LỢI NHUẬN (LỔ) KHÁC,LỢI NHUẬN (LỔ) KHÁC,LỢI NHUẬN (LỔ) KHÁC,612.455.014.798,(61.867.793.125),612455014798.0,-61867793125.0
