row_label_raw,row_label_full,Tên công ty,Lĩnh vực kinh doanh chính,Tình trạng,Tỷ lệ sở hữu %,Tỷ lệ biểu quyết %,numeric__Lĩnh vực kinh doanh chính,numeric__Tình trạng,numeric__Tỷ lệ sở hữu %,numeric__Tỷ lệ biểu quyết %
"Công ty TNHH Du lịch DIC (""DIC Du lịch"")","Công ty TNHH Du lịch DIC (""DIC Du lịch"")","Công ty TNHH Du lịch DIC (""DIC Du lịch"")",Kinh doanh dịch vụ và thương mại,Đang hoạt động,"99,99","99,99",,,99.99,99.99
"Công ty Cổ phần Thủy Cung DIG (""DIG Thủy Cung"")","Công ty Cổ phần Thủy Cung DIG (""DIG Thủy Cung"")","Công ty Cổ phần Thủy Cung DIG (""DIG Thủy Cung"")","Xây lắp, kinh doanh khách sạn, du lịch, dịch vụ ăn uống, vui chơi giải trí, thể thao",Đang hoạt động,"95,00","95,00",,,95.0,95.0
"Công ty Cổ phần Đầu tư Phát triển Xây dựng Hà Nam (""DIC Hà Nam"")","Công ty Cổ phần Đầu tư Phát triển Xây dựng Hà Nam (""DIC Hà Nam"")","Công ty Cổ phần Đầu tư Phát triển Xây dựng Hà Nam (""DIC Hà Nam"")","Đầu tư kinh doanh phát triển các khu đô thị và khu công nghiệp, đầu tư kinh doanh phát triển nhà và hạ tầng kỹ thuật đô thị",Đang hoạt động,"100,00","98,00",,,100.0,98.0
"Công ty Cổ phần Gạch men Anh em DIC (""DIC Anh em"")","Công ty Cổ phần Gạch men Anh em DIC (""DIC Anh em"")","Công ty Cổ phần Gạch men Anh em DIC (""DIC Anh em"")","Sản xuất sản phẩm gốm xử, bán buôn vật liệu, khai thác khoáng sản",Đang hoạt động,"89,03","89,03",,,89.03,89.03
"Công ty Cổ phần Đầu tư Phát triển Xây dựng số 1 (""DIC Số 1"")","Công ty Cổ phần Đầu tư Phát triển Xây dựng số 1 (""DIC Số 1"")","Công ty Cổ phần Đầu tư Phát triển Xây dựng số 1 (""DIC Số 1"")","Đầu tư kinh doanh phát triển các khu đô thị và khu công nghiệp, đầu tư kinh doanh phát triển nhà và hạ tầng kỹ thuật đô thị",Đang hoạt động,"51,67","51,67",,,51.67,51.67
"Công ty Cổ phần Đầu tư Phát triển Xây dựng (DIC) số 2 (""DIC Số 2"")","Công ty Cổ phần Đầu tư Phát triển Xây dựng (DIC) số 2 (""DIC Số 2"")","Công ty Cổ phần Đầu tư Phát triển Xây dựng (DIC) số 2 (""DIC Số 2"")","Sản xuất và kinh doanh vật liệu xây dựng, xây dựng công trình nhà ở, công trình giao thông, thủy lợi; kinh doanh bất động sản; cho thuê kho bãi",Đang hoạt động,"50,07","50,07",,,50.07,50.07
Công ty TNHH Đại Phước Thiên An,Công ty TNHH Đại Phước Thiên An,Công ty TNHH Đại Phước Thiên An,Phát triển và kinh doanh các dự án Bất động sản,Mới thành lập,"99,96","99,96",,,99.96,99.96
