row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,7.036.033.811.342,4.187.782.312.233,,,7036033811342.0,4187782312233.0
310,310,310,I. Nợ ngắn hạn,,5.986.660.581.699,3.269.454.322.565,,,5986660581699.0,3269454322565.0
311,311,311,1. Phải trả người bán ngắn hạn,19,366.430.294.899,325.518.932.410,,19.0,366430294899.0,325518932410.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,20,2.004.381.352.111,1.732.835.761.768,,20.0,2004381352111.0,1732835761768.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,21,208.921.348.697,213.784.272.638,,21.0,208921348697.0,213784272638.0
314,314,314,4. Phải trả người lao động,,39.671.130.028,21.520.456.683,,,39671130028.0,21520456683.0
315,315,315,5. Chi phí phải trả ngắn hạn,22,30.222.980.913,17.137.428.832,,22.0,30222980913.0,17137428832.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,61.542.193.930,48.270.285.399,,,61542193930.0,48270285399.0
319,319,319,7. Phải trả ngắn hạn khác,23,2.568.081.007.713,348.774.572.608,,23.0,2568081007713.0,348774572608.0
320,320,320,8. Vay ngắn hạn,24,689.658.262.854,547.806.830.701,,24.0,689658262854.0,547806830701.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",,17.752.010.554,13.805.781.526,,,17752010554.0,13805781526.0
330,330,330,II. Nợ dài hạn,,1.049.373.229.643,918.327.989.668,,,1049373229643.0,918327989668.0
336,336,336,1. Doanh thu chưa thực hiện dài hạn,,124.565.515.356,150.202.152.005,,,124565515356.0,150202152005.0
337,337,337,2. Phải trả dài hạn khác,23,19.988.120.000,20.428.400.000,,23.0,19988120000.0,20428400000.0
338,338,338,3. Vay dài hạn,24,825.015.446.511,729.658.592.300,,24.0,825015446511.0,729658592300.0
339,339,339,4. Trái phiếu chuyển đổi,24,9.750.000.000,-,,24.0,9750000000.0,
341,341,341,5. Thuế thu nhập hoãn lại phải trả,32.3,64.362.285.757,17.406.981.008,,323.0,64362285757.0,17406981008.0
342,342,342,6. Dự phòng phải trả dài hạn,,5.691.862.019,631.864.355,,,5691862019.0,631864355.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,4.790.129.230.371,4.009.446.195.525,,,4790129230371.0,4009446195525.0
410,410,410,I. Vốn chủ sở hữu,25.1,4.790.129.230.371,4.009.446.195.525,,251.0,4790129230371.0,4009446195525.0
411,411,411,1. Vốn cổ phần,,3.184.925.510.000,3.149.436.010.000,,,3184925510000.0,3149436010000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.184.925.510.000,3.149.436.010.000,,,3184925510000.0,3149436010000.0
412,412,412,2. Thặng dư vốn cổ phần,,296.708.538.421,208.157.989.707,,,296708538421.0,208157989707.0
414,414,414,3. Vốn khác của chủ sở hữu,,1.550.200.000,775.100.000,,,1550200000.0,775100000.0
418,418,418,4. Quỹ đầu tư phát triển,,215.043.954.655,195.617.083.138,,,215043954655.0,195617083138.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,,1.034.315.397.871,390.717.784.688,,,1034315397871.0,390717784688.0
421a,421a,421a,- Lợi nhuận (lỗ) sau thuế chưa phân phối lũy kế đến cuối năm trước,,323.077.492.108,(271.859.897),,,323077492108.0,-271859897.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,711.237.905.763,390.989.644.585,,,711237905763.0,390989644585.0
429,429,429,6. Lợi ích cổ đông không kiểm soát,,57.585.629.424,64.742.227.992,,,57585629424.0,64742227992.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,11.826.163.041.713,8.197.228.507.758,,,11826163041713.0,8197228507758.0
