row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,31.12.2018VND,31.12.2017VND,,
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,628.401.276.897,680.212.520.564,628401276897.0,680212520564.0
"Giá vốn cung cấp dịch vụ tư vấn quản lý doanh nghiệp, tư vấn phát triển dự án, tư vấn bán hàng và dịch vụ khác","Giá vốn cung cấp dịch vụ tư vấn quản lý doanh nghiệp, tư vấn phát triển dự án, tư vấn bán hàng và dịch vụ khác","Giá vốn cung cấp dịch vụ tư vấn quản lý doanh nghiệp, tư vấn phát triển dự án, tư vấn bán hàng và dịch vụ khác",863.410.962.166,1.232.484.286.688,863410962166.0,1232484286688.0
Giá vốn chuyển nhượng hợp đồng mua bán bất động sản,Giá vốn chuyển nhượng hợp đồng mua bán bất động sản,Giá vốn chuyển nhượng hợp đồng mua bán bất động sản,32.329.096.097,791.711.193.933,32329096097.0,791711193933.0
Giá vốn cho thuê tài sản,Giá vốn cho thuê tài sản,Giá vốn cho thuê tài sản,22.631.229.265,32.174.159.705,22631229265.0,32174159705.0
,,,1.546.772.564.425,2.736.582.160.890,1546772564425.0,2736582160890.0
