row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,31.12.2018VND,31.12.2017VND,,
Tiền trả nợ gốc vay theo khế ước thông thường,Tiền trả nợ gốc vay theo khế ước thông thường,Tiền trả nợ gốc vay theo khế ước thông thường,4.732.081.605.185,6.642.606.729.136,4732081605185.0,6642606729136.0
Thanh toán tiền trái phiếu phát hành,Thanh toán tiền trái phiếu phát hành,Thanh toán tiền trái phiếu phát hành,3.025.000.000.000,1.716.000.000.000,3025000000000.0,1716000000000.0
,,,7.757.081.605.185,8.358.606.729.136,7757081605185.0,8358606729136.0
