row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,31.12.2018VND,31.12.2017VND,,
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,1.696.283.554.055,1.166.913.635.086,1696283554055.0,1166913635086.0
Chi phí liên quan đến các khoản vay,Chi phí liên quan đến các khoản vay,Chi phí liên quan đến các khoản vay,186.624.480.156,96.991.551.724,186624480156.0,96991551724.0
Lỗ thuần do đánh giá lại các khoản có gốc ngoại tệ cuối năm,Lỗ thuần do đánh giá lại các khoản có gốc ngoại tệ cuối năm,Lỗ thuần do đánh giá lại các khoản có gốc ngoại tệ cuối năm,136.061.065.597,-,136061065597.0,
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,76.370.113.437,40.522.375.985,76370113437.0,40522375985.0
Chi phí hoán đổi lãi suất hai đồng tiền,Chi phí hoán đổi lãi suất hai đồng tiền,Chi phí hoán đổi lãi suất hai đồng tiền,43.611.441.769,-,43611441769.0,
Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,13.441.770.938,5.298.090.654,13441770938.0,5298090654.0
Khác,Khác,Khác,5.091.381.732,2.172.467.016,5091381732.0,2172467016.0
,,,2.157.483.807.684,1.311.898.120.465,2157483807684.0,1311898120465.0
