row_label_raw,row_label_full,col_0,2018,2018_1,2018_2,2018_3,2018_4,numeric__2018,numeric__2018_1,numeric__2018_2,numeric__2018_3,numeric__2018_4
,,,Chuyển nhượng bất động sản VND,Dịch vụ tư vấn VND,Chuyển nhượng hợp đồng mua bán bất động sản VND,Cho thuê tài sản VND,Tổng cộng VND,,,,,
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,2.603.905.656.083,1.093.113.831.688,39.139.086.989,67.515.738.502,3.803.674.313.262,2603905656083.0,1093113831688.0,39139086989.0,67515738502.0,3803674313262.0
Giá vốn,Giá vốn,Giá vốn,(628.401.276.897),(863.410.962.166),(32.329.096.097),(22.631.229.265),(1.546.772.564.425),-628401276897.0,-863410962166.0,-32329096097.0,-22631229265.0,-1546772564425.0
Lợi nhuận gộp,Lợi nhuận gộp,Lợi nhuận gộp,1.975.504.379.186,229.702.869.522,6.809.990.892,44.884.509.237,2.256.901.748.837,1975504379186.0,229702869522.0,6809990892.0,44884509237.0,2256901748837.0
,,,2017,2017,2017,2017,2017,2017.0,2017.0,2017.0,2017.0,2017.0
,,,Chuyển nhượng bất động sản VND,Dịch vụ tư vấn VND,Chuyển nhượng hợp đồng mua bán bất động sản VND,Cho thuê tài sản VND,Tổng cộng VND,,,,,
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,816.396.140.216,1.303.733.128.893,815.587.838.071,57.702.185.107,2.993.419.292.287,816396140216.0,1303733128893.0,815587838071.0,57702185107.0,2993419292287.0
Giá vốn,Giá vốn,Giá vốn,(680.212.520.564),(1.232.484.286.688),(791.711.193.933),(32.174.159.705),(2.736.582.160.890),-680212520564.0,-1232484286688.0,-791711193933.0,-32174159705.0,-2736582160890.0
Lợi nhuận gộp,Lợi nhuận gộp,Lợi nhuận gộp,136.183.619.652,71.248.842.205,23.876.644.138,25.528.025.402,256.837.131.397,136183619652.0,71248842205.0,23876644138.0,25528025402.0,256837131397.0
