row_label_raw,row_label_full,col_0,31.12.2018,31.12.2017,numeric__31.12.2018,numeric__31.12.2017
,,,Giá gốc VND,Giá gốc VND,,
Bất động sản để bán đang xây dựng (i),Bất động sản để bán đang xây dựng (i),Bất động sản để bán đang xây dựng (i),2.207.809.612.909,2.595.244.119.683,2207809612909.0,2595244119683.0
Hàng hóa bất động sản,Hàng hóa bất động sản,Hàng hóa bất động sản,140.018.384.477,182.564.853.964,140018384477.0,182564853964.0
Bất động sản để bán đã xây dựng hoàn thành (ii),Bất động sản để bán đã xây dựng hoàn thành (ii),Bất động sản để bán đã xây dựng hoàn thành (ii),6.325.993.180,52.201.030.543,6325993180.0,52201030543.0
Hàng hóa khác,Hàng hóa khác,Hàng hóa khác,3.667.084.425,5.243.740.352,3667084425.0,5243740352.0
,,,2.357.821.074.991,2.835.253.744.542,2357821074991.0,2835253744542.0
