row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,31.12.2018VND,31.12.2017VND,,
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,47.840.238.810,37.725.613.993,47840238810.0,37725613993.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,675.226.157,-,675226157.0,
"Chi phí dụng cụ, đồ dùng","Chi phí dụng cụ, đồ dùng","Chi phí dụng cụ, đồ dùng",386.106.416,255.701.887,386106416.0,255701887.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,328.787.745,507.516.443,328787745.0,507516443.0
Khác,Khác,Khác,40.902.659.973,32.255.310.583,40902659973.0,32255310583.0
,,,90.133.019.101,70.744.142.906,90133019101.0,70744142906.0
