row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,31.12.2018VND,31.12.2017VND,,
Chi phí xây dựng và giá trị đất,Chi phí xây dựng và giá trị đất,Chi phí xây dựng và giá trị đất,547.653.194.530,1.360.508.655.992,547653194530.0,1360508655992.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,664.200.683.223,860.296.071.231,664200683223.0,860296071231.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,33.690.947.426,28.497.320.448,33690947426.0,28497320448.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,114.964.796.181,92.502.523.999,114964796181.0,92502523999.0
Các chi phí khác,Các chi phí khác,Các chi phí khác,112.001.476.127,83.598.979.134,112001476127.0,83598979134.0
,,,1.472.511.097.487,2.425.403.550.804,1472511097487.0,2425403550804.0
