row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,31.12.2018VND,31.12.2017VND,,
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",1.795.658.195.088,1.308.335.303.000,1795658195088.0,1308335303000.0
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",101.843.292.961,187.949.388.688,101843292961.0,187949388688.0
Lãi từ hợp tác đầu tư,Lãi từ hợp tác đầu tư,Lãi từ hợp tác đầu tư,38.738.129.342,171.698.974.001,38738129342.0,171698974001.0
Lãi chênh lệch tỷ giá hối đoái đã thực hiện,Lãi chênh lệch tỷ giá hối đoái đã thực hiện,Lãi chênh lệch tỷ giá hối đoái đã thực hiện,1.731.208.959,727.640.699,1731208959.0,727640699.0
Lãi thuần do đánh giá lại các khoản có gốc ngoại tệ cuối năm,Lãi thuần do đánh giá lại các khoản có gốc ngoại tệ cuối năm,Lãi thuần do đánh giá lại các khoản có gốc ngoại tệ cuối năm,-,5.156.804.641,,5156804641.0
Khác,Khác,Khác,33.355.964,2.631.894.962,33355964.0,2631894962.0
,,,1.938.004.182.314,1.676.500.005.991,1938004182314.0,1676500005991.0
