row_label_raw,row_label_full,col_0,Cổ phần thường,Cổ phần ưu đãi,Tổng cộng,numeric__Cổ phần thường,numeric__Cổ phần ưu đãi,numeric__Tổng cộng
Tại ngày 1 tháng 1 năm 2017,Tại ngày 1 tháng 1 năm 2017,Tại ngày 1 tháng 1 năm 2017,589.369.234,6.830.000,596.199.234,589369234.0,6830000.0,596199234.0
Phát hành cổ phần phổ thông hoán đổi nợ,Phát hành cổ phần phổ thông hoán đổi nợ,Phát hành cổ phần phổ thông hoán đổi nợ,33.459.554,-,33.459.554,33459554.0,,33459554.0
Phát hành cổ phần thường theo chương trình ESOP cho nhân viên,Phát hành cổ phần thường theo chương trình ESOP cho nhân viên,Phát hành cổ phần thường theo chương trình ESOP cho nhân viên,20.000.000,-,20.000.000,20000000.0,,20000000.0
Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,Tại ngày 31 tháng 12 năm 2017,642.828.788,6.830.000,649.658.788,642828788.0,6830000.0,649658788.0
Phát hành cổ phần thường theo ESOP,Phát hành cổ phần thường theo ESOP,Phát hành cổ phần thường theo ESOP,32.479.962,-,32.479.962,32479962.0,,32479962.0
Phát hành cổ phần phổ thông từ nguồn thẳng dư vốn cổ phần,Phát hành cổ phần phổ thông từ nguồn thẳng dư vốn cổ phần,Phát hành cổ phần phổ thông từ nguồn thẳng dư vốn cổ phần,202.317.178,-,202.317.178,202317178.0,,202317178.0
Phát hành riêng lẻ cổ phần phổ thông,Phát hành riêng lẻ cổ phần phổ thông,Phát hành riêng lẻ cổ phần phổ thông,52.500.000,-,52.500.000,52500000.0,,52500000.0
Chuyển đổi nợ gốc vay thành cổ phần,Chuyển đổi nợ gốc vay thành cổ phần,Chuyển đổi nợ gốc vay thành cổ phần,320.746,-,320.746,320746.0,,320746.0
Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,930.446.674,6.830.000,937.276.674,930446674.0,6830000.0,937276674.0
