row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,31.12.2018VND,31.12.2017VND,,
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,67.124.557.371,54.776.910.006,67124557371.0,54776910006.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,4.920.520.429,7.085.961.367,4920520429.0,7085961367.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,731.771.386,2.500.511.821,731771386.0,2500511821.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,713.731.331,518.860.701,713731331.0,518860701.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",12.859.182,2.835.000,12859182.0,2835000.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,-,386.364,,386364.0
Khác,Khác,Khác,69.986.119.225,50.565.884.599,69986119225.0,50565884599.0
,,,143.489.558.924,115.451.349.858,143489558924.0,115451349858.0
