row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2018 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2017 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2018 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2017 VND
01,01,01,Doanh thu bán hàng và cung cấp dịch vụ,,3.803.674.313.262,2.997.814.436.871,,,3803674313262.0,2997814436871.0
02,02,02,Các khoản giảm trừ doanh thu,,-,(4.395.144.584),,,,-4395144584.0
10,10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,27,3.803.674.313.262,2.993.419.292.287,,27.0,3803674313262.0,2993419292287.0
11,11,11,Giá vốn hàng bán và cung cấp dịch vụ,28,(1.546.772.564.425),(2.736.582.160.890),,28.0,-1546772564425.0,-2736582160890.0
20,20,20,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,2.256.901.748.837,256.837.131.397,,,2256901748837.0,256837131397.0
21,21,21,Doanh thu hoạt động tài chính,29,1.938.004.182.314,1.676.500.005.991,,29.0,1938004182314.0,1676500005991.0
22,22,22,Chi phí tài chính,30,(2.157.483.807.684),(1.311.898.120.465),,30.0,-2157483807684.0,-1311898120465.0
23,23,23,- Trong đó: Chi phí lãi vay,30,(1.696.283.554.055),(1.166.913.635.086),,30.0,-1696283554055.0,-1166913635086.0
25,25,25,Chi phí bán hàng,31,(90.133.019.101),(70.744.142.906),,31.0,-90133019101.0,-70744142906.0
26,26,26,Chi phí quản lý doanh nghiệp,32,(143.489.558.924),(115.451.349.858),,32.0,-143489558924.0,-115451349858.0
30,30,30,Lợi nhuận thuần từ hoạt động kinh doanh,,1.803.799.545.442,435.243.524.159,,,1803799545442.0,435243524159.0
31,31,31,Thu nhập khác,,14.239.428.402,10.657.894.231,,,14239428402.0,10657894231.0
32,32,32,Chi phí khác,,(8.644.806.475),(24.011.199.962),,,-8644806475.0,-24011199962.0
40,40,40,Lợi nhuận/(lỗ) khác,33,5.594.621.927,(13.353.305.731),,33.0,5594621927.0,-13353305731.0
50,50,50,Tổng lợi nhuận kế toán trước thuế,,1.809.394.167.369,421.890.218.428,,,1809394167369.0,421890218428.0
51,51,51,"Chi phí thuế thu nhập doanh nghiệp (""TNDN"") hiện hành",34,(339.833.788.022),-,,34.0,-339833788022.0,
52,52,52,Chi phí thuế TNDN hoãn lại,"23, 34",-,-,,,,
60,52 > 60,60,Lợi nhuận sau thuế TNDN,,1.469.560.379.347,421.890.218.428,,,1469560379347.0,421890218428.0
