row_label_raw,row_label_full,col_0,31.12.2018 > Giá trị VND,31.12.2018 > Số có khả năng trả nợ VND,31.12.2017 > Giá trị VND,31.12.2017 > Số có khả năng trả nợ VND,numeric__31.12.2018 > Giá trị VND,numeric__31.12.2018 > Số có khả năng trả nợ VND,numeric__31.12.2017 > Giá trị VND,numeric__31.12.2017 > Số có khả năng trả nợ VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,,,
Công ty Cổ phầnđầu tư Phát triểnBất động sản,Bên thứ ba > Công ty Cổ phầnđầu tư Phát triểnBất động sản,Công ty Cổ phầnđầu tư Phát triểnBất động sản,41.102.838.283,41.102.838.283,-,-,41102838283.0,41102838283.0,,
Bình An,Bên thứ ba > Bình An,Bình An,41.102.838.283,41.102.838.283,-,-,41102838283.0,41102838283.0,,
Ngân hàng TNHH MTVStandard Chartered(Việt Nam),Bên thứ ba > Ngân hàng TNHH MTVStandard Chartered(Việt Nam),Ngân hàng TNHH MTVStandard Chartered(Việt Nam),26.266.850.000,26.266.850.000,-,-,26266850000.0,26266850000.0,,
Công ty Cổ phầnCông trình Giaothông Công Chánh,Bên thứ ba > Công ty Cổ phầnCông trình Giaothông Công Chánh,Công ty Cổ phầnCông trình Giaothông Công Chánh,1.326.072.184,1.326.072.184,12.796.268.508,12.796.268.508,1326072184.0,1326072184.0,12796268508.0,12796268508.0
Khác,Bên thứ ba > Khác,Khác,63.599.009.593,63.599.009.593,96.283.170.191,96.283.170.191,63599009593.0,63599009593.0,96283170191.0,96283170191.0
Bên liên quan(Thuyết minh 38(b)),Bên thứ ba > Bên liên quan(Thuyết minh 38(b)),Bên liên quan(Thuyết minh 38(b)),547.623.294,547.623.294,-,-,547623294.0,547623294.0,,
,,,132.842.393.354,132.842.393.354,109.079.438.699,109.079.438.699,132842393354.0,132842393354.0,109079438699.0,109079438699.0
