row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2023,Từ 01 năm trở xuống VND > Tại ngày 31 tháng 12 năm 2023,Trên 01 đến 05 năm VND > Tại ngày 31 tháng 12 năm 2023,Trên 05 năm VND > Tại ngày 31 tháng 12 năm 2023,Cộng VND > Tại ngày 31 tháng 12 năm 2023,numeric__Từ 01 năm trở xuống VND > Tại ngày 31 tháng 12 năm 2023,numeric__Trên 01 đến 05 năm VND > Tại ngày 31 tháng 12 năm 2023,numeric__Trên 05 năm VND > Tại ngày 31 tháng 12 năm 2023,numeric__Cộng VND > Tại ngày 31 tháng 12 năm 2023
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,179.484.852.952,-,-,179.484.852.952,179484852952.0,,,179484852952.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,4.619.425.163,289.211.817.160,-,293.831.242.323,4619425163.0,289211817160.0,,293831242323.0
Vay và nợ,Vay và nợ,Vay và nợ,250.303.155.482,69.730.557.611,-,320.033.713.093,250303155482.0,69730557611.0,,320033713093.0
Chỉ phí phải trả,Chỉ phí phải trả,Chỉ phí phải trả,46.052.413.711,-,-,46.052.413.711,46052413711.0,,,46052413711.0
Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,81.972.221.297,2.264.764.056,5.500.000.000,89.736.985.353,81972221297.0,2264764056.0,5500000000.0,89736985353.0
Cộng,Cộng,Cộng,562.432.068.605,361.207.138.827,5.500.000.000,929.139.207.432,562432068605.0,361207138827.0,5500000000.0,929139207432.0
