row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2023VND,2022VND,,
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",7.369.844.324,1.705.603.791,7369844324.0,1705603791.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",5.191.643.351,30.474.062.712,5191643351.0,30474062712.0
Lãi từ hợp đồng hợp tác kinh doanh,Lãi từ hợp đồng hợp tác kinh doanh,Lãi từ hợp đồng hợp tác kinh doanh,9.113.116.478,-,9113116478.0,
Cộng,Cộng,Cộng,21.674.604.153,32.179.666.503,21674604153.0,32179666503.0
