row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,31.12.2023 VND,01.01.2023 VND,numeric__Môi quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2023 VND,numeric__01.01.2023 VND
PHÁI THU KHÁCH HÀNG DÀI HẠN,PHÁI THU KHÁCH HÀNG DÀI HẠN,PHÁI THU KHÁCH HÀNG DÀI HẠN,PHÁI THU KHÁCH HÀNG DÀI HẠN,PHÁI THU KHÁCH HÀNG DÀI HẠN,3.094.427.531,3.094.427.531,,,3094427531.0,3094427531.0
Công ty Cổ phần Đầu tư Đèo Cả,Công ty Cổ phần Đầu tư Đèo Cả,Công ty Cổ phần Đầu tư Đèo Cả,Công ty con,Phải thu thi công xây lắp Cộng,3.094.427.5313.094.427.531,3.094.427.5313.094.427.531,,,3.0944275313094427e+19,3.0944275313094427e+19
PHÁI THU DÀI HẠN KHÁC,PHÁI THU DÀI HẠN KHÁC,PHÁI THU DÀI HẠN KHÁC,PHÁI THU DÀI HẠN KHÁC,PHÁI THU DÀI HẠN KHÁC,61.750.100.044,221.530.970.000,,,61750100044.0,221530970000.0
Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty mẹ,Hợp tác kinh doanh Cộng,-,221.530.970.000221.530.970.000,,,,2.2153097000022154e+23
Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Tấn Đông,Hợp tác kinh doanh Cộng,61.750.100.04461.750.100.044,-,,,6.17501000446175e+21,
VAY VÀ NỘ THUẾ TÀI CHÍNH DÀI HẠN,VAY VÀ NỘ THUẾ TÀI CHÍNH DÀI HẠN,VAY VÀ NỘ THUẾ TÀI CHÍNH DÀI HẠN,VAY VÀ NỘ THUẾ TÀI CHÍNH DÀI HẠN,VAY VÀ NỘ THUẾ TÀI CHÍNH DÀI HẠN,-,58.111.400.000,,,,58111400000.0
Công ty CP Đầu tư Hải Thạch B.O.T,Công ty CP Đầu tư Hải Thạch B.O.T,Công ty CP Đầu tư Hải Thạch B.O.T,"Cổ đông lớn, Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Hữu Hùng, Thành viên HĐQT Võ Thụy Linh",Vay dài hạnCộng,-,58.111.400.00058.111.400.000,,,,5.811140000058111e+21
