row_label_raw,row_label_full,col_0,31.12.2023VND,01.01.2023VND,numeric__31.12.2023VND,numeric__01.01.2023VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,
Công ty Cổ phần Đầu tư Sài Gòn Asphalt,Bên thứ ba > Công ty Cổ phần Đầu tư Sài Gòn Asphalt,Công ty Cổ phần Đầu tư Sài Gòn Asphalt,-,1.000.000.000,,1000000000.0
Cộng,Bên thứ ba > Cộng,Cộng,-,1.000.000.000,,1000000000.0
