row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND,numeric__Môi quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND
Công ty Cổ phần Quản lý và Khai thác đường Cao tốc Đèo Cả,Công ty Cổ phần Quản lý và Khai thác đường Cao tốc Đèo Cả,Công ty Cổ phần Quản lý và Khai thác đường Cao tốc Đèo Cả,Công ty có liên quan của PTGD Lê Châu Thắng; Thành viên HĐQT kiểm TGD Nguyễn Quang Huy; Phó TGD Thường trực Trần Văn Chí; PTGD Nguyễn Quỳnh Mai; Kế toán trưởng Nguyễn Văn Ân; Phụ trách quản trị công ty Trần Tấn Huy.,"Bán hàng hóa, dịch vụ Mua hàng hóa, dịch vụ Thu nhập khác từ thanh lý công cụ dụng cụ",1.815.527.2679.271.374.546147.371.354,2.397.510.718--,,,1.8155272679271374e+28,
Công ty Cổ phần Xây dựng Đèo Cả,Công ty Cổ phần Xây dựng Đèo Cả,Công ty Cổ phần Xây dựng Đèo Cả,Công ty có liên quan của Phó chủ tịch HĐQT Nguyễn Hữu Hùng,"Bán hàng hóa, dịch vụ Mua hàng hóa, dịch vụ",24.467.907.81749.453.166.743,88.177.621.33261.051.931.885,,,2.4467907817494534e+21,8.817762133261051e+21
Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Tấn Đông,"Bán hàng hóa, dịch vụ Chi tiền hợp tác kinh doanh Lợi nhuận từ hợp tác kinh doanh",297.715.246.44260.000.000.0001.750.100.044,--,,,2.977152464426e+32,
Công ty Cổ phần Đầu tư Hạ tầng Miền Bắc,Công ty Cổ phần Đầu tư Hạ tầng Miền Bắc,Công ty Cổ phần Đầu tư Hạ tầng Miền Bắc,Công ty có liên quan của Trường Ban kiểm soát Nguyễn Minh Giang từ ngày 30/06/2023,Chi phí lãi vay Trả tiền vay Trả tiền lãi vay,1.511.232.87644.000.000.00020.161.583.331,--,,,1.51123287644e+31,
