row_label_raw,row_label_full,Năm 2022,Đà Nẵng VND,Huế VND,Phú Yên Khánh Hòa VND,Bắc Giang Lạng Sơn VND,Tiền Giang VND,Tổng cộng VND,numeric__Đà Nẵng VND,numeric__Huế VND,numeric__Phú Yên Khánh Hòa VND,numeric__Bắc Giang Lạng Sơn VND,numeric__Tiền Giang VND,numeric__Tổng cộng VND
Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,140.417.533.165,39.992.171.130,604.826.511.582,60.787.403.437,107.209.579.657,953.233.198.971,140417533165.0,39992171130.0,604826511582.0,60787403437.0,107209579657.0,953233198971.0
Tài sân bộ phận,Tài sân bộ phận,Tài sân bộ phận,,,,,,4.361.706.596.018,,,,,,4361706596018.0
Tổng chí phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,Tổng chí phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,Tổng chí phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,,,,,,(76.001.138.529),,,,,,-76001138529.0
Năm 2023,Năm 2023,Năm 2023,Đà Nẵng VND,Huế VND,"Phú yên, Khánh Hòa, Bình Định VND",Bắc Giang Lạng Sơn VND,"Đà Lạt, Quảng Ngãi VND",Tổng cộng VND,,,,,,
Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,Năm 2023 > Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,197.954.791.392,32.441.142.363,899.870.913.533,13.373.697.054,321.874.712.733,1.465.515.257.075,197954791392.0,32441142363.0,899870913533.0,13373697054.0,321874712733.0,1465515257075.0
Tài sân bộ phận,Năm 2023 > Tài sân bộ phận,Tài sân bộ phận,,,,,,4.615.596.461.544,,,,,,4615596461544.0
Tổng chí phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,Năm 2023 > Tổng chí phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,Tổng chí phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,,,,,,(28.330.807.775),,,,,,-28330807775.0
