row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,31.12.2023VND,01.01.2023VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2023VND,numeric__01.01.2023VND
PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo),,,,
Công ty Cổ phần Quản lý và Khai thác đường Cao tốc Đèo Cả,PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo) > Công ty Cổ phần Quản lý và Khai thác đường Cao tốc Đèo Cả,Công ty Cổ phần Quản lý và Khai thác đường Cao tốc Đèo Cả,Công ty có liên quan của PTGĐ Lê Châu Thắng; Thành viên HĐQT kiểm TGD Nguyễn Quang Huy; Phó TGD Thường trực Trần Văn Chí; PTGĐ Nguyễn Quỳnh Mai; Kế toán trường Nguyễn Văn float; Phụ trách quản trị công ty Trần Tấn Huy.,Cung cấp dịch vụ Cộng,8.165.190.2848.165.190.284,3.853.966.2843.853.966.284,,,8.165190284816518e+19,3.853966284385396e+19
Công ty Cổ phần Xây dựng Đèo Cả,PHẢI TRẢ NGƯỜI BÁN NGẮN HẠN (tiếp theo) > Công ty Cổ phần Xây dựng Đèo Cả,Công ty Cổ phần Xây dựng Đèo Cả,Công ty có liên quan của Phó chủ tịch HĐQT Nguyễn Hữu Hùng,Cung cấp dịch vụ Cộng,17.246.558.02517.246.558.025,7.032.383.0157.032.383.015,,,1.7246558025172464e+21,7.032383015703238e+19
