row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,31.12.2023 VND,01.01.2023 VND,numeric__Môi quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2023 VND,numeric__01.01.2023 VND
PHẢI THU NGĂN HẠN KHAC,PHẢI THU NGĂN HẠN KHAC,PHẢI THU NGĂN HẠN KHAC,,,114.577.205.808,117.002.881.669,,,114577205808.0,117002881669.0
Công ty Cổ phần BOT Bắc Giang - Lạng Sơn,Công ty Cổ phần BOT Bắc Giang - Lạng Sơn,Công ty Cổ phần BOT Bắc Giang - Lạng Sơn,Công ty con,Đặt cọc góp vốnCộng,12.300.000.00012.300.000.000,102.000.000.000102.000.000.000,,,1.2300000000123e+21,1.02000000000102e+23
Công ty Cổ phần Đầu tư Đèo Cả,Công ty Cổ phần Đầu tư Đèo Cả,Công ty Cổ phần Đầu tư Đèo Cả,Công ty con,Bảo hành các công trình xây lắpĐặt cọc góp vốnCộng,14.881.361.08257.000.000.00071.881.361.082,14.881.361.082-14.881.361.082,,,1.488136108257e+32,
Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty mẹ,Đặt cọc tiền vé máy bayPhải thu khácCộng,100.000.00018.125.128.56618.225.128.566,100.000.000100.000.000,,,1.0000000018125128e+30,1.000000001e+17
Công ty Cổ phần Phước Tượng Phú Gia BOT,Công ty Cổ phần Phước Tượng Phú Gia BOT,Công ty Cổ phần Phước Tượng Phú Gia BOT,Công ty con,Đặt cọc góp vốnCộng,9.724.000.0009.724.000.000,--,,,9.7240000009724e+19,
Công ty Cổ phần Xây dựng Đèo Cả,Công ty Cổ phần Xây dựng Đèo Cả,Công ty Cổ phần Xây dựng Đèo Cả,Công ty có liên quan của Phó chủ tịch HĐQT Nguyễn Hữu Hùng,Phải thu khácCộng,--,21.520.58721.520.587,,,,2152058721520587.0
Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Tấn Đông,Phải thu khácCộng,2.446.716.1602.446.716.160,--,,,2.4467161602446717e+19,
