row_label_raw,row_label_full,col_0,31.12.2023 > Giá gốc VND,31.12.2023 > Giá trị hợp lý VND,31.12.2023 > Dự phòng VND,01.01.2023 > Giá gốc VND,01.01.2023 > Giá trị hợp lý VND,01.01.2023 > Dự phòng VND,numeric__31.12.2023 > Giá gốc VND,numeric__31.12.2023 > Giá trị hợp lý VND,numeric__31.12.2023 > Dự phòng VND,numeric__01.01.2023 > Giá gốc VND,numeric__01.01.2023 > Giá trị hợp lý VND,numeric__01.01.2023 > Dự phòng VND
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,2.963.020.030.000,-,-,2.861.020.030.000,-,-,2963020030000.0,,,2861020030000.0,,
Công ty Cổ phần Đầu tư Đèo Cả,Công ty Cổ phần Đầu tư Đèo Cả,Công ty Cổ phần Đầu tư Đèo Cả,1.566.373.980.000,-,-,1.566.373.980.000,-,-,1566373980000.0,,,1566373980000.0,,
Công ty Cổ phần BOT Bắc Giang - Lạng Sơn (1),Công ty Cổ phần BOT Bắc Giang - Lạng Sơn (1),Công ty Cổ phần BOT Bắc Giang - Lạng Sơn (1),1.124.315.050.000,-,-,1.022.315.050.000,-,-,1124315050000.0,,,1022315050000.0,,
Công ty Cổ phần Phước Tượng Phú Gia BOT,Công ty Cổ phần Phước Tượng Phú Gia BOT,Công ty Cổ phần Phước Tượng Phú Gia BOT,272.331.000.000,-,-,272.331.000.000,-,-,272331000000.0,,,272331000000.0,,
"Đầu tư vào công ty liên doanh, liên kết","Đầu tư vào công ty liên doanh, liên kết","Đầu tư vào công ty liên doanh, liên kết",177.620.000.000,-,-,269.500.000.000,-,-,177620000000.0,,,269500000000.0,,
Công ty Cổ phần BOT Bắc Giang - Lạng Sơn - Hữu Nghị (2),Công ty Cổ phần BOT Bắc Giang - Lạng Sơn - Hữu Nghị (2),Công ty Cổ phần BOT Bắc Giang - Lạng Sơn - Hữu Nghị (2),55.620.000.000,-,-,134.000.000.000,-,-,55620000000.0,,,134000000000.0,,
Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,122.000.000.000,-,-,122.000.000.000,-,-,122000000000.0,,,122000000000.0,,
Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam (3),Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam (3),Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam (3),-,-,-,13.500.000.000,-,-,,,,13500000000.0,,
Cộng,Cộng,Cộng,3.140.640.030.000,-,-,3.130.520.030.000,-,-,3140640030000.0,,,3130520030000.0,,
