row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2023VND,2022VND,,
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,17.010.113.972,14.410.037.498,17010113972.0,14410037498.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,5.505.119.967,2.598.150.836,5505119967.0,2598150836.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,823.396.104,491.542.330,823396104.0,491542330.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",-,57.634.468,,57634468.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",5.770.000,4.000.000,5770000.0,4000000.0
Các khoản chi phí khác,Các khoản chi phí khác,Các khoản chi phí khác,11.814.254.388,11.962.971.221,11814254388.0,11962971221.0
Cộng,Cộng,Cộng,35.158.654.431,29.524.336.353,35158654431.0,29524336353.0
