row_label_raw,row_label_full,col_0,col_1,col_2,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__col_1,numeric__col_2,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,,,2023VND,2022VND,,,,
Bên liên quan,Bên liên quan,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,,,,,,
Công ty Cổ phần BOT Bắc Giang - Lạng Sơn - Hữu Nghị,Bên liên quan > Công ty Cổ phần BOT Bắc Giang - Lạng Sơn - Hữu Nghị,Công ty Cổ phần BOT Bắc Giang - Lạng Sơn - Hữu Nghị,Công ty liên kết,Thu lại tiền góp vốn,78.380.000.000,-,,,78380000000.0,
Công ty Cổ phần An ninh Đèo Cả,Bên liên quan > Công ty Cổ phần An ninh Đèo Cả,Công ty Cổ phần An ninh Đèo Cả,"Công ty có liên quan của Trường Ban kiểm soát Nguyễn Minh Giang, Công ty con của Công ty mẹ","Mua hàng hóa, dịch vụ",25.157.351.185,27.149.203.000,,,25157351185.0,27149203000.0
Công ty Cổ phần Tư vấn Xây dựng Hoàng Long,Bên liên quan > Công ty Cổ phần Tư vấn Xây dựng Hoàng Long,Công ty Cổ phần Tư vấn Xây dựng Hoàng Long,"Công ty có liên quan của Thành viên HĐQT, TGD Nguyễn Quang Huy đến ngày 24/03/2022","Bán hàng hóa, dịch vụ",-,106.363.638,,,,106363638.0
Công ty Cổ phần BOT Trung Lương - Mỹ Thuận,Bên liên quan > Công ty Cổ phần BOT Trung Lương - Mỹ Thuận,Công ty Cổ phần BOT Trung Lương - Mỹ Thuận,"Công ty có liên quan của Chủ tịch HĐQT Hồ Minh Hoàng, Phó chủ tịch HĐQT Nguyễn Tân Đông, Trường Ban kiểm soát Nguyễn Minh Giang đến ngày 16/10/2023","Bán hàng hóa, dịch vụ",9.436.942.812,30.196.388.355,,,9436942812.0,30196388355.0
