row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2023VND,2022VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",514.619.653.577,431.128.918.526,514619653577.0,431128918526.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,322.486.702.801,274.910.987.499,322486702801.0,274910987499.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,45.178.475.399,42.789.589.206,45178475399.0,42789589206.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,17.186.496.897,9.905.588.890,17186496897.0,9905588890.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,256.306.683.104,99.235.719.756,256306683104.0,99235719756.0
Cộng,Cộng,Cộng,1.155.778.011.778,857.970.803.877,1155778011778.0,857970803877.0
