row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,31.12.2023VND,01.01.2023VND,numeric__Môi quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2023VND,numeric__01.01.2023VND
PHAI THU KHACH HANG NGĂN HẠN,PHAI THU KHACH HANG NGĂN HẠN,PHAI THU KHACH HANG NGĂN HẠN,PHAI THU KHACH HANG NGĂN HẠN,PHAI THU KHACH HANG NGĂN HẠN,657.330.308.317,425.436.098.271,,,657330308317.0,425436098271.0
Công ty Cổ phần BOT Bắc Giang - Lạng Sơn,Công ty Cổ phần BOT Bắc Giang - Lạng Sơn,Công ty Cổ phần BOT Bắc Giang - Lạng Sơn,Công ty con,"Duy tu bảo dưỡng hầm, đườngVận hành trạm thu phíThi công xây lắpCộng",10.929.722.85713.788.447.7503.786.886.50028.505.057.107,12.094.080.65715.398.206.0003.786.886.50031.279.173.157,,,1.0929722857137884e+42,1.2094080657153982e+42
Công ty Cổ phần Đầu tư Đèo Cả,Công ty Cổ phần Đầu tư Đèo Cả,Công ty Cổ phần Đầu tư Đèo Cả,Công ty con,"Duy tu bảo dưỡng hầm, đườngVận hành trạm thu phíThi công xây lắpDịch vụ khácCộng",173.789.472.95220.895.268.405118.932.133.320965.076.270314.581.950.947,95.000.558.95114.065.549.00594.642.826.921965.076.270204.674.011.147,,,1.7378947295220895e+55,9.500055895114066e+53
Công ty Cổ phần Phước Tượng Phú Gia BOT,Công ty Cổ phần Phước Tượng Phú Gia BOT,Công ty Cổ phần Phước Tượng Phú Gia BOT,Công ty con,"Vận hành trạm thu phíThi công xây lắpDuy tu bảo dưỡng hầm, đườngCộng",530.590.7601.535.266.63028.928.573.73030.994.431.120,567.089.10011.543.277.72625.091.439.73037.201.806.556,,,5.305907601535267e+40,5.670891001154328e+41
