row_label_raw,row_label_full,col_0,31.12.2023 > Giá trị VND,31.12.2023 > Dự phòng VND,01.01.2023 > Giá trị VND,01.01.2023 > Dự phòng VND,numeric__31.12.2023 > Giá trị VND,numeric__31.12.2023 > Dự phòng VND,numeric__01.01.2023 > Giá trị VND,numeric__01.01.2023 > Dự phòng VND
Hợp tác kinh doanh,Hợp tác kinh doanh,Hợp tác kinh doanh,61.750.100.044,-,221.530.970.000,-,61750100044.0,,221530970000.0,
Bên liên quan,Bên liên quan,Bên liên quan,61.750.100.044,-,221.530.970.000,-,61750100044.0,,221530970000.0,
Công ty Cổ phần,Công ty Cổ phần,Công ty Cổ phần,,,,,,,,
Cao tốc Cam Lâm -Vĩnh Hảo (*),Công ty Cổ phần > Cao tốc Cam Lâm -Vĩnh Hảo (*),Cao tốc Cam Lâm -Vĩnh Hảo (*),61.750.100.044,-,-,-,61750100044.0,,,
Công ty Cổ phần Tậpđoàn Đèo Cả,Công ty Cổ phần > Công ty Cổ phần Tậpđoàn Đèo Cả,Công ty Cổ phần Tậpđoàn Đèo Cả,-,-,221.530.970.000,-,,,221530970000.0,
Cộng,Công ty Cổ phần > Cộng,Cộng,61.750.100.044,-,221.530.970.000,-,61750100044.0,,221530970000.0,
