row_label_raw,row_label_full,col_0,31/12/2018VND,1/1/2018VND,numeric__31/12/2018VND,numeric__1/1/2018VND
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn,Công ty con > Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn,Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn,595.118.607.501,1.205.448.082.564,595118607501.0,1205448082564.0
Công ty Cổ phần Bia Sài Gòn – Quảng Ngãi,Công ty con > Công ty Cổ phần Bia Sài Gòn – Quảng Ngãi,Công ty Cổ phần Bia Sài Gòn – Quảng Ngãi,11.747.280.002,13.543.926.833,11747280002.0,13543926833.0
Công ty Cổ Phần Bia Sài Gòn – Sông Lam,Công ty con > Công ty Cổ Phần Bia Sài Gòn – Sông Lam,Công ty Cổ Phần Bia Sài Gòn – Sông Lam,11.369.131.887,-,11369131887.0,
Công ty TNHH Một Thành Viên Bia Sài Gòn – Hà Tĩnh,Công ty con > Công ty TNHH Một Thành Viên Bia Sài Gòn – Hà Tĩnh,Công ty TNHH Một Thành Viên Bia Sài Gòn – Hà Tĩnh,9.912.502.699,667.086.134,9912502699.0,667086134.0
Công ty Cổ phần Bia Sài Gòn – Hà Nội,Công ty con > Công ty Cổ phần Bia Sài Gòn – Hà Nội,Công ty Cổ phần Bia Sài Gòn – Hà Nội,7.597.002.247,5.613.366.941,7597002247.0,5613366941.0
Công ty TNHH Một Thành Viên Bia Sài Gòn Sóc Trăng,Công ty con > Công ty TNHH Một Thành Viên Bia Sài Gòn Sóc Trăng,Công ty TNHH Một Thành Viên Bia Sài Gòn Sóc Trăng,5.356.282.534,2.531.817.156,5356282534.0,2531817156.0
Công ty Cổ Phần Bia Sài Gòn – Nghệ Tĩnh,Công ty con > Công ty Cổ Phần Bia Sài Gòn – Nghệ Tĩnh,Công ty Cổ Phần Bia Sài Gòn – Nghệ Tĩnh,2.840.306.460,-,2840306460.0,
Công ty Cổ Phần Bia Sài Gòn – Miền Tây,Công ty con > Công ty Cổ Phần Bia Sài Gòn – Miền Tây,Công ty Cổ Phần Bia Sài Gòn – Miền Tây,2.294.466.081,-,2294466081.0,
"Công ty Cổ phần Bia, Rượu Sài Gòn – Đồng Xuân","Công ty con > Công ty Cổ phần Bia, Rượu Sài Gòn – Đồng Xuân","Công ty Cổ phần Bia, Rượu Sài Gòn – Đồng Xuân",1.937.036.053,440.373.573,1937036053.0,440373573.0
Công ty Cổ phần Thương mại Bia Sài Gòn Miền Bắc,Công ty con > Công ty Cổ phần Thương mại Bia Sài Gòn Miền Bắc,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Bắc,40.809.032,-,40809032.0,
