row_label_raw,row_label_full,STT,Tên công ty,Trụ sở chính,Hoạt động chính,31/12/2018,31/12/2018_1,1/1/2018,1/1/2018_1,numeric__Tên công ty,numeric__Trụ sở chính,numeric__Hoạt động chính,numeric__31/12/2018,numeric__31/12/2018_1,numeric__1/1/2018,numeric__1/1/2018_1
STT,STT,STT,Tên công ty,Trụ sở chính,Hoạt động chính,% quyền sở hữu,% quyền biểu quyết,% quyền sở hữu,% quyền biểu quyết,,,,,,,
1,1,1,Công ty con gián tiếp thông qua Công ty Cổ phần Bia Sài Gòn – Miền Tây,Công ty con gián tiếp thông qua Công ty Cổ phần Bia Sài Gòn – Miền Tây,Công ty con gián tiếp thông qua Công ty Cổ phần Bia Sài Gòn – Miền Tây,Công ty con gián tiếp thông qua Công ty Cổ phần Bia Sài Gòn – Miền Tây,Công ty con gián tiếp thông qua Công ty Cổ phần Bia Sài Gòn – Miền Tây,Công ty con gián tiếp thông qua Công ty Cổ phần Bia Sài Gòn – Miền Tây,Công ty con gián tiếp thông qua Công ty Cổ phần Bia Sài Gòn – Miền Tây,,,,,,,
1,1 > 1,1,Công ty TNHH Một Thành Viên Bia Sài Gòn Sóc Trăng,"Lô S, Khu Công Nghiệp An Nghiệp, Xã An Hiệp, Huyện Châu Thành, Tỉnh Sóc Trăng","Sản xuất và kinh doanh bia, mạch nha ủ lên men, nước khoáng, nước tỉnh khiết đóng chai",51%,100%,51%,100%,,,,0.51,1.0,0.51,1.0
2,2,2,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,,,,,,
2,2 > 2,2,Công ty Cổ phần Tư Văn Đầu tư - Thiết kế và Chuyển giao Công nghệ Thành Nam,"50A Bùi Thị Xuân, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",Tư vấn xây dựng và thiết kế,"28,57%","28,57%","28,57%","28,57%",,,,0.2857,0.2857,0.2857,0.2857
2,2 > 2,2,Công ty Cổ phần Cơ khí và Xây lắp Công nghiệp,"3E/5, Đường Phổ Quang, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh","Sản xuất, lắp đặt các sản phẩm máy móc cầu đường và xây dựng công nghiệp",26%,26%,26%,26%,,,,0.26,0.26,0.26,0.26
3,2 > 3,3,Công ty Cổ phần Bia Sài Gòn – Bạc Liêu,"Lô B5, Khu Công Nghiệp Trà Kha, Phường 8, Thành phố Bạc Liêu","Sản xuất bia, rượu và nước giải khát","10,2%",20%,"10,2%",20%,,,,0.102,0.2,0.102,0.2
4,2 > 4,4,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây,"Số 8 Nam Kỳ Khởi Nghĩa, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh","Sản xuất, gia công và kinh doanh thực phẩm, nước giải khát, bia và nước uống có cồn","21,8%","22,18%","21,43%","22,17%",,,,0.218,0.2218,0.2143,0.2217
5,2 > 5,5,Công ty Cổ phần Bia – Nước Giải Phát Sài Gòn – Tây Đô,"Lô 22, KCN Trà Nóc 1, phường Trà Nóc, quận Bình Thủy, Thành phố Cần Thơ","Sản xuất và kinh doanh rượu, bia, nước giải khát, sữa đậu nành, nước ép trái cây","27,62%","34,92%","27,62%","34,92%",,,,0.2762,0.3492,0.2762,0.3492
