row_label_raw,row_label_full,Tiền chi trả cổ tức,36,col_2,(3.681.063.074.450),(1.008.864.945.050),numeric__36,numeric__col_2,numeric__(3.681.063.074.450),numeric__(1.008.864.945.050)
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,(3.681.063.074.450),(1.008.864.945.050),40.0,,-3681063074450.0,-1008864945050.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,,157.732.657.624,501.680.067.293,50.0,,157732657624.0,501680067293.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,,2.382.294.145.898,1.880.612.291.229,60.0,,2382294145898.0,1880612291229.0
Ảnh hưởng thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,(10.359.232),1.787.376,61.0,,-10359232.0,1787376.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,5,2.540.016.444.290,2.382.294.145.898,70.0,5.0,2540016444290.0,2382294145898.0
