row_label_raw,row_label_full,col_0,2018VND,2017VND,numeric__2018VND,numeric__2017VND
"Các công ty liên kết, cơ sở kinh doanh đồng kiểm soát","Các công ty liên kết, cơ sở kinh doanh đồng kiểm soát","Các công ty liên kết, cơ sở kinh doanh đồng kiểm soát","Các công ty liên kết, cơ sở kinh doanh đồng kiểm soát","Các công ty liên kết, cơ sở kinh doanh đồng kiểm soát",,
Công ty Cổ phần Bia Sài Gòn – Khánh Hòa,Công ty Cổ phần Bia Sài Gòn – Khánh Hòa,Công ty Cổ phần Bia Sài Gòn – Khánh Hòa,Công ty Cổ phần Bia Sài Gòn – Khánh Hòa,Công ty Cổ phần Bia Sài Gòn – Khánh Hòa,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn – Khánh Hòa > Bán nguyên vật liệu,Bán nguyên vật liệu,459.397.935.443,408.627.837.332,459397935443.0,408627837332.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn – Khánh Hòa > Mua hàng hóa,Mua hàng hóa,1.194.945.732.340,1.064.942.558.317,1194945732340.0,1064942558317.0
Cổ tức,Công ty Cổ phần Bia Sài Gòn – Khánh Hòa > Cổ tức,Cổ tức,2.600.000.000,-,2600000000.0,
Công ty Cổ phần Bia Sài Gòn – Kiên Giang,Công ty Cổ phần Bia Sài Gòn – Kiên Giang,Công ty Cổ phần Bia Sài Gòn – Kiên Giang,Công ty Cổ phần Bia Sài Gòn – Kiên Giang,Công ty Cổ phần Bia Sài Gòn – Kiên Giang,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn – Kiên Giang > Bán nguyên vật liệu,Bán nguyên vật liệu,457.942.814.837,392.296.108.440,457942814837.0,392296108440.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn – Kiên Giang > Mua hàng hóa,Mua hàng hóa,1.556.291.736.740,1.759.433.695.486,1556291736740.0,1759433695486.0
Bán hàng hóa khác,Công ty Cổ phần Bia Sài Gòn – Kiên Giang > Bán hàng hóa khác,Bán hàng hóa khác,60.385.500,24.664.500,60385500.0,24664500.0
Cổ tức,Công ty Cổ phần Bia Sài Gòn – Kiên Giang > Cổ tức,Cổ tức,5.750.000.000,6.600.000.000,5750000000.0,6600000000.0
Công ty Cổ phần Bia Sài Gòn – Miền Trung,Công ty Cổ phần Bia Sài Gòn – Miền Trung,Công ty Cổ phần Bia Sài Gòn – Miền Trung,Công ty Cổ phần Bia Sài Gòn – Miền Trung,Công ty Cổ phần Bia Sài Gòn – Miền Trung,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn – Miền Trung > Bán nguyên vật liệu,Bán nguyên vật liệu,616.501.539.006,410.463.186.342,616501539006.0,410463186342.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn – Miền Trung > Mua hàng hóa,Mua hàng hóa,2.031.504.341.600,1.498.068.655.780,2031504341600.0,1498068655780.0
Cổ tức,Công ty Cổ phần Bia Sài Gòn – Miền Trung > Cổ tức,Cổ tức,48.086.815.000,24.043.407.500,48086815000.0,24043407500.0
Công ty Cổ phần Bia Sài Gòn – Phú Thọ,Công ty Cổ phần Bia Sài Gòn – Phú Thọ,Công ty Cổ phần Bia Sài Gòn – Phú Thọ,Công ty Cổ phần Bia Sài Gòn – Phú Thọ,Công ty Cổ phần Bia Sài Gòn – Phú Thọ,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn – Phú Thọ > Bán nguyên vật liệu,Bán nguyên vật liệu,360.371.075.673,353.585.150.375,360371075673.0,353585150375.0
