row_label_raw,row_label_full,Phải thu do chênh lệch giữa giá trị hợp lý của các khoản đầu tư và phần vốn góp trong công ty liên kết,31/12/2018VND > 277.230.733.543,1/1/2018VND > 277.230.733.543,numeric__31/12/2018VND > 277.230.733.543,numeric__1/1/2018VND > 277.230.733.543
"Lãi từ cho vay, tiền gửi ngân hàng và trái phiếu","Lãi từ cho vay, tiền gửi ngân hàng và trái phiếu","Lãi từ cho vay, tiền gửi ngân hàng và trái phiếu",144.699.293.867,145.685.456.601,144699293867.0,145685456601.0
Phải thu về cổ tức,Phải thu về cổ tức,Phải thu về cổ tức,41.208.088.679,416.677.407.498,41208088679.0,416677407498.0
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,16.147.733.389,28.283.422.453,16147733389.0,28283422453.0
,,,479.285.849.478,867.877.020.095,479285849478.0,867877020095.0
