row_label_raw,row_label_full,Phải trả Nhà nước cho phần đánh giá lại quyền sử dụng đất khi xác định giá trị doanh nghiệp để cổ phần hóa (*),31/12/2018VND > 735.379.872.700,1/1/2018VND > 735.379.872.700,numeric__31/12/2018VND > 735.379.872.700,numeric__1/1/2018VND > 735.379.872.700
"Quỹ khen thưởng, phúc lợi phải trả cho các công ty con Cổ tức nhận ứng trước","Quỹ khen thưởng, phúc lợi phải trả cho các công ty con Cổ tức nhận ứng trước","Quỹ khen thưởng, phúc lợi phải trả cho các công ty con Cổ tức nhận ứng trước",27.610.484.463,26.498.975.698,27610484463.0,26498975698.0
"Quỹ khen thưởng, phúc lợi phải trả cho các công ty con Cổ tức nhận ứng trước","Quỹ khen thưởng, phúc lợi phải trả cho các công ty con Cổ tức nhận ứng trước","Quỹ khen thưởng, phúc lợi phải trả cho các công ty con Cổ tức nhận ứng trước",21.949.556.892,69.793.447.664,21949556892.0,69793447664.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,6.919.584.375,1.443.498.507.825,6919584375.0,1443498507825.0
Phải trả Quỹ Hồ trợ Sắp xếp và Phát triển Doanh nghiệp,Phải trả Quỹ Hồ trợ Sắp xếp và Phát triển Doanh nghiệp,Phải trả Quỹ Hồ trợ Sắp xếp và Phát triển Doanh nghiệp,-,109.965.627.840,,109965627840.0
Phải trả khác,Phải trả khác,Phải trả khác,91.767.309.798,55.400.706.195,91767309798.0,55400706195.0
,,,883.626.808.228,2.440.537.137.922,883626808228.0,2440537137922.0
