row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,31/12/2018VND,1/1/2018VND,,
Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,217.001.205.735,262.095.508.855,217001205735.0,262095508855.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,2.153.787.249.088,1.755.524.890.913,2153787249088.0,1755524890913.0
,,,2.370.788.454.823,2.017.620.399.768,2370788454823.0,2017620399768.0
