row_label_raw,row_label_full,col_0,31/12/2018 > Giá gốc VND,31/12/2018 > Dự phòng VND,31/12/2018 > Giá trị ghi sổ VND,1/1/2018 > Giá gốc VND,1/1/2018 > Dự phòng VND,1/1/2018 > Giá trị ghi sổ VND,numeric__31/12/2018 > Giá gốc VND,numeric__31/12/2018 > Dự phòng VND,numeric__31/12/2018 > Giá trị ghi sổ VND,numeric__1/1/2018 > Giá gốc VND,numeric__1/1/2018 > Dự phòng VND,numeric__1/1/2018 > Giá trị ghi sổ VND
Đầu tư vào các công ty con (i),Đầu tư vào các công ty con (i),Đầu tư vào các công ty con (i),2.731.387.995.029,(131.681.560.318),2.599.706.434.711,2.728.068.835.029,(43.713.199.137),2.684.355.635.892,2731387995029.0,-131681560318.0,2599706434711.0,2728068835029.0,-43713199137.0,2684355635892.0
"Đầu tư vào các công ty liên kết, cơ sở kinh doanh đồng kiểm soát (ii)","Đầu tư vào các công ty liên kết, cơ sở kinh doanh đồng kiểm soát (ii)","Đầu tư vào các công ty liên kết, cơ sở kinh doanh đồng kiểm soát (ii)",633.705.350.635,(36.558.104.041),597.147.246.594,687.084.845.720,(35.304.424.247),651.780.421.473,633705350635.0,-36558104041.0,597147246594.0,687084845720.0,-35304424247.0,651780421473.0
Đầu tư góp vốn vào các đơn vị khác (iii),Đầu tư góp vốn vào các đơn vị khác (iii),Đầu tư góp vốn vào các đơn vị khác (iii),808.576.870.344,(363.712.845.726),444.864.024.618,783.539.401.803,(330.469.681.181),453.069.720.622,808576870344.0,-363712845726.0,444864024618.0,783539401803.0,-330469681181.0,453069720622.0
,,,4.173.670.216.008,(531.952.510.085),3.641.717.705.923,4.198.693.082.552,(409.487.304.565),3.789.205.777.987,4173670216008.0,-531952510085.0,3641717705923.0,4198693082552.0,-409487304565.0,3789205777987.0
