row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Thông tin chung,Thông tin chung,Thông tin chung,1 - 2,
Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,3 - 4,
Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,5 - 6,
Báo cáo tình hình tài chính riêng,Báo cáo tình hình tài chính riêng,Báo cáo tình hình tài chính riêng,7 - 9,
Báo cáo kết quả hoạt động riêng,Báo cáo tình hình tài chính riêng > Báo cáo kết quả hoạt động riêng,Báo cáo kết quả hoạt động riêng,10,10.0
Báo cáo lưu chuyển tiền tệ riêng,Báo cáo lưu chuyển tiền tệ riêng,Báo cáo lưu chuyển tiền tệ riêng,11 - 12,
Thuyết minh báo cáo tài chính riêng,Thuyết minh báo cáo tài chính riêng,Thuyết minh báo cáo tài chính riêng,13 - 77,
