row_label_raw,row_label_full,col_0,31/12/2025triệu đồng,31/12/2024triệu đồng,numeric__31/12/2025triệu đồng,numeric__31/12/2024triệu đồng
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,3.506.572,1.371.094,3506572.0,1371094.0
Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,422.549,335.476,422549.0,335476.0
Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,3.084.023,1.035.618,3084023.0,1035618.0
- Phải thu từ Ngân sách Nhà nước,- Phải thu từ Ngân sách Nhà nước,- Phải thu từ Ngân sách Nhà nước,36.516,35.788,36516.0,35788.0
- Phải thu từ hoạt động tài trợ thương mại,- Phải thu từ hoạt động tài trợ thương mại,- Phải thu từ hoạt động tài trợ thương mại,738.924,32.563,738924.0,32563.0
- Tạm ứng chi phí xử lý tài sản bảo đảm,- Tạm ứng chi phí xử lý tài sản bảo đảm,- Tạm ứng chi phí xử lý tài sản bảo đảm,7.448,9.011,7448.0,9011.0
- Phải thu hoa hồng bảo hiểm,- Phải thu hoa hồng bảo hiểm,- Phải thu hoa hồng bảo hiểm,549.179,117.359,549179.0,117359.0
- Các khoản phải thu khác từ bên ngoài,- Các khoản phải thu khác từ bên ngoài,- Các khoản phải thu khác từ bên ngoài,1.368.458,666.020,1368458.0,666020.0
- Chi phí mua sắm tài sản cố định và xây dựng cơ bảnđở dang,- Chi phí mua sắm tài sản cố định và xây dựng cơ bảnđở dang,- Chi phí mua sắm tài sản cố định và xây dựng cơ bảnđở dang,383.498,174.877,383498.0,174877.0
"Các khoản lãi, phí phải thu (i)","Các khoản lãi, phí phải thu (i)","Các khoản lãi, phí phải thu (i)",3.902.271,2.572.270,3902271.0,2572270.0
Tài sản Có khác (ii),Tài sản Có khác (ii),Tài sản Có khác (ii),1.160.820,991.575,1160820.0,991575.0
Các khoản dự phòng rủi ro cho các tài sản Có nộibàng khác (*),Các khoản dự phòng rủi ro cho các tài sản Có nộibàng khác (*),Các khoản dự phòng rủi ro cho các tài sản Có nộibàng khác (*),-,(244),,-244.0
,,,8.569.663,4.934.695,8569663.0,4934695.0
