row_label_raw,row_label_full,col_0,Cho vaykhách hàngtriệu đồng,Mua nợtriệuđồng,Chứngkhoánđầu tư (*)triệu đồng,Tiền gửi vàcho vayTCTD khác(**)triệu đồng,Tổng cộngtriệu đồng,numeric__Cho vaykhách hàngtriệu đồng,numeric__Mua nợtriệuđồng,numeric__Chứngkhoánđầu tư (*)triệu đồng,numeric__Tiền gửi vàcho vayTCTD khác(**)triệu đồng,numeric__Tổng cộngtriệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,361.491.090,4.155,40.356.524,103.061.873,504.913.642,361491090.0,4155.0,40356524.0,103061873.0,504913642.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,9.146.241,211,-,-,9.146.452,9146241.0,211.0,,,9146452.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,2.149.202,-,-,-,2.149.202,2149202.0,,,,2149202.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,2.824.185,-,-,-,2.824.185,2824185.0,,,,2824185.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,6.361.298,-,-,-,6.361.298,6361298.0,,,,6361298.0
,,,381.972.016,4.366,40.356.524,103.061.873,525.394.779,381972016.0,4366.0,40356524.0,103061873.0,525394779.0
