row_label_raw,row_label_full,col_0,31/12/2025triệu đồng > Giá trị theohợp đồng góp,31/12/2025triệu đồng > Tiền gửi ký quỹ,31/12/2025triệu đồng > Giá trị theohợp đồng thuần,31/12/2024triệu đồng > Giá trị theohợp đồng góp,31/12/2024triệu đồng > Tiền gửi ký quỹ,31/12/2024triệu đồng > Giá trị theohợp đồng thuần,numeric__31/12/2025triệu đồng > Giá trị theohợp đồng góp,numeric__31/12/2025triệu đồng > Tiền gửi ký quỹ,numeric__31/12/2025triệu đồng > Giá trị theohợp đồng thuần,numeric__31/12/2024triệu đồng > Giá trị theohợp đồng góp,numeric__31/12/2024triệu đồng > Tiền gửi ký quỹ,numeric__31/12/2024triệu đồng > Giá trị theohợp đồng thuần
Cam kết giaodịch hồi đoái,Cam kết giaodịch hồi đoái,Cam kết giaodịch hồi đoái,391.971.912,-,391.971.912,345.248.653,-,345.248.653,391971912.0,,391971912.0,345248653.0,,345248653.0
- Cam kếtmua ngoại tệ,- Cam kếtmua ngoại tệ,- Cam kếtmua ngoại tệ,8.575.398,-,8.575.398,9.093.526,-,9.093.526,8575398.0,,8575398.0,9093526.0,,9093526.0
- Cam kết bánngoại tệ,- Cam kết bánngoại tệ,- Cam kết bánngoại tệ,4.764.085,-,4.764.085,7.688.387,-,7.688.387,4764085.0,,4764085.0,7688387.0,,7688387.0
- Cam kếtgiao dịchhoán đổi tiềntệ,- Cam kếtgiao dịchhoán đổi tiềntệ,- Cam kếtgiao dịchhoán đổi tiềntệ,378.632.429,-,378.632.429,328.466.740,-,328.466.740,378632429.0,,378632429.0,328466740.0,,328466740.0
Cam kết trongnghiệp vụ thưtín dụng,Cam kết trongnghiệp vụ thưtín dụng,Cam kết trongnghiệp vụ thưtín dụng,3.615.224,32.307,3.582.917,2.773.012,22.413,2.750.599,3615224.0,32307.0,3582917.0,2773012.0,22413.0,2750599.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,13.872.533,35.621,13.836.912,7.194.683,9.112,7.185.571,13872533.0,35621.0,13836912.0,7194683.0,9112.0,7185571.0
Các cam kếtkhác,Các cam kếtkhác,Các cam kếtkhác,73.546.010,-,73.546.010,68.292.253,-,68.292.253,73546010.0,,73546010.0,68292253.0,,68292253.0
,,,483.005.679,67.928,482.937.751,423.508.601,31.525,423.477.076,483005679.0,67928.0,482937751.0,423508601.0,31525.0,423477076.0
