row_label_raw,row_label_full,col_0,2025triệu đồng,2024triệu đồng,numeric__2025triệu đồng,numeric__2024triệu đồng
Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,,
(Giảm)/Tăng các khoản nợ Chính phủ và NHNN,Những thay đổi về công nợ hoạt động > (Giảm)/Tăng các khoản nợ Chính phủ và NHNN,(Giảm)/Tăng các khoản nợ Chính phủ và NHNN,(7.606.078),18.586.891,-7606078.0,18586891.0
"Tăng các khoản tiền gửi, tiền vay các TCTD khác","Những thay đổi về công nợ hoạt động > Tăng các khoản tiền gửi, tiền vay các TCTD khác","Tăng các khoản tiền gửi, tiền vay các TCTD khác",34.308.376,24.560.864,34308376.0,24560864.0
Tăng tiền gửi của khách hàng,Những thay đổi về công nợ hoạt động > Tăng tiền gửi của khách hàng,Tăng tiền gửi của khách hàng,20.285.974,39.568.854,20285974.0,39568854.0
Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),Những thay đổi về công nợ hoạt động > Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),11.768.121,(594.357),11768121.0,-594357.0
"Giảm vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro","Những thay đổi về công nợ hoạt động > Giảm vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro","Giảm vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",(2.062),(1.562),-2062.0,-1562.0
Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Những thay đổi về công nợ hoạt động > Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,105.602,-,105602.0,
Tăng/(Giảm) khác về công nợ hoạt động,Những thay đổi về công nợ hoạt động > Tăng/(Giảm) khác về công nợ hoạt động,Tăng/(Giảm) khác về công nợ hoạt động,134.930,(1.802.078),134930.0,-1802078.0
Lưu chuyển tiền thuần sử dụng vào hoạt động kinh doanh,Những thay đổi về công nợ hoạt động > Lưu chuyển tiền thuần sử dụng vào hoạt động kinh doanh,Lưu chuyển tiền thuần sử dụng vào hoạt động kinh doanh,15.528.687,(1.492.303),15528687.0,-1492303.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,,
Mua sắm tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Mua sắm tài sản cố định,Mua sắm tài sản cố định,(230.834),(225.579),-230834.0,-225579.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",2.104,-,2104.0,
"Tiền chỉ đầu tư, góp vốn vào các đơn vị khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền chỉ đầu tư, góp vốn vào các đơn vị khác","Tiền chỉ đầu tư, góp vốn vào các đơn vị khác",(2.650.000),-,-2650000.0,
"Tiền cố tức và lợi nhuận thu từ đầu tư, góp vốn dài hạn","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền cố tức và lợi nhuận thu từ đầu tư, góp vốn dài hạn","Tiền cố tức và lợi nhuận thu từ đầu tư, góp vốn dài hạn",59.449,3.746,59449.0,3746.0
Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,(2.819.281),(221.833),-2819281.0,-221833.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,
Cổ tức trả cho cố động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Cổ tức trả cho cố động,Cổ tức trả cho cố động,(2.085.389),(3.171.009),-2085389.0,-3171009.0
Tiền thu được do bán cố phiếu lẻ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền thu được do bán cố phiếu lẻ,Tiền thu được do bán cố phiếu lẻ,179,134,179.0,134.0
Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,(2.085.210),(3.170.875),-2085210.0,-3170875.0
