row_label_raw,row_label_full,col_0,1/1/2015Giá trị ghi số và số có khả năngtrả nợVND,Biến động trong năm > TăngVND,Biến động trong năm > GiảmVND,31/12/2015Giá trị ghi số và số có khả năngtrả nợVND,numeric__1/1/2015Giá trị ghi số và số có khả năngtrả nợVND,numeric__Biến động trong năm > TăngVND,numeric__Biến động trong năm > GiảmVND,numeric__31/12/2015Giá trị ghi số và số có khả năngtrả nợVND
Vay ngắn hạn (*),Vay ngắn hạn (*),Vay ngắn hạn (*),46.302.456.929,509.732.735.503,(510.368.569.215),45.666.623.217,46302456929.0,509732735503.0,-510368569215.0,45666623217.0
Vay dài hạnđến hạn trả,Vay dài hạnđến hạn trả,Vay dài hạnđến hạn trả,13.298.775.000,28.078.403.591,(13.298.775.000),28.078.403.591,13298775000.0,28078403591.0,-13298775000.0,28078403591.0
,,,59.601.231.929,537.811.139.094,(523.667.344.215),73.745.026.808,59601231929.0,537811139094.0,-523667344215.0,73745026808.0
