row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2015VND,2014VND,,
Công ty Cổ phần Phát Triển Hạ Tàng Đệt May Phố Nói,Công ty Cổ phần Phát Triển Hạ Tàng Đệt May Phố Nói,Công ty Cổ phần Phát Triển Hạ Tàng Đệt May Phố Nói,Công ty Cổ phần Phát Triển Hạ Tàng Đệt May Phố Nói,Công ty Cổ phần Phát Triển Hạ Tàng Đệt May Phố Nói,,
Cổ tức,Công ty Cổ phần Phát Triển Hạ Tàng Đệt May Phố Nói > Cổ tức,Cổ tức,2.250.000.000,-,2250000000.0,
Cổ tức chia từ lợi nhuận năm 2014,Công ty Cổ phần Phát Triển Hạ Tàng Đệt May Phố Nói > Cổ tức chia từ lợi nhuận năm 2014,Cổ tức chia từ lợi nhuận năm 2014,4.080.000.000,-,4080000000.0,
Doanh thu cho thuê nhà,Công ty Cổ phần Phát Triển Hạ Tàng Đệt May Phố Nói > Doanh thu cho thuê nhà,Doanh thu cho thuê nhà,110.092.227,-,110092227.0,
Cung cấp dịch vụ,Công ty Cổ phần Phát Triển Hạ Tàng Đệt May Phố Nói > Cung cấp dịch vụ,Cung cấp dịch vụ,45.000.000,-,45000000.0,
Công ty Cổ phần Vinatex Hồng Lĩnh,Công ty Cổ phần Vinatex Hồng Lĩnh,Công ty Cổ phần Vinatex Hồng Lĩnh,Công ty Cổ phần Vinatex Hồng Lĩnh,Công ty Cổ phần Vinatex Hồng Lĩnh,,
Cổ tức,Công ty Cổ phần Vinatex Hồng Lĩnh > Cổ tức,Cổ tức,1.116.000.000,-,1116000000.0,
Bán hàng hóa,Công ty Cổ phần Vinatex Hồng Lĩnh > Bán hàng hóa,Bán hàng hóa,10.226.330.730,-,10226330730.0,
Công ty Cổ phần Vinatex Đà Nẵng,Công ty Cổ phần Vinatex Đà Nẵng,Công ty Cổ phần Vinatex Đà Nẵng,Công ty Cổ phần Vinatex Đà Nẵng,Công ty Cổ phần Vinatex Đà Nẵng,,
Cổ tức,Công ty Cổ phần Vinatex Đà Nẵng > Cổ tức,Cổ tức,1.200.000.000,-,1200000000.0,
Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,,
Lương và thù lao đã trả,Thành viên Hội đồng Quản trị > Lương và thù lao đã trả,Lương và thù lao đã trả,2.676.675.634,-,2676675634.0,
