row_label_raw,row_label_full,col_0,Năm 2023,Năm 2023_1,Năm 2023_2,numeric__Năm 2023,numeric__Năm 2023_1,numeric__Năm 2023_2
,,,Doanh thu thuần(1),Giá vốn(2),Lãi gộp(3=1-2),,,
Bộ phận,Bộ phận,Bộ phận,,,,,,
"Cung cấp dịch vụ tư vấn quản lý doanh nghiệp,phát triển dự án, tư vấn bán hàng và dịch vụ khác","Bộ phận > Cung cấp dịch vụ tư vấn quản lý doanh nghiệp,phát triển dự án, tư vấn bán hàng và dịch vụ khác","Cung cấp dịch vụ tư vấn quản lý doanh nghiệp,phát triển dự án, tư vấn bán hàng và dịch vụ khác",203.584.078.542,172.857.668.114,30.726.410.428,203584078542.0,172857668114.0,30726410428.0
Chuyển nhượng bất động sản,Bộ phận > Chuyển nhượng bất động sản,Chuyển nhượng bất động sản,8.892.886.340,10.731.700.000,(1.838.813.660),8892886340.0,10731700000.0,-1838813660.0
Cho thuê tài sản,Bộ phận > Cho thuê tài sản,Cho thuê tài sản,9.529.694.107,8.130.408.179,1.399.285.928,9529694107.0,8130408179.0,1399285928.0
Cộng,Bộ phận > Cộng,Cộng,222.006.658.989,191.719.776.293,30.286.882.696,222006658989.0,191719776293.0,30286882696.0
