row_label_raw,row_label_full,Nợ phải thu ngắn hạn,Nợ phải thu dài hạn,Tổng cộng,numeric__Nợ phải thu dài hạn,numeric__Tổng cộng
15.000.000.000,15.000.000.000,15.000.000.000,-,15.000.000.000,,15000000000.0
5.779.919.763,5.779.919.763,5.779.919.763,16.502.000.000,22.281.919.763,16502000000.0,22281919763.0
20.779.919.763,20.779.919.763,20.779.919.763,16.502.000.000,37.281.919.763,16502000000.0,37281919763.0
