row_label_raw,row_label_full,Tên công ty đầu tư góp vốn Công ty khác,Hoạt động chính,31/12/2024 > Tỷ lệ sở hữu (%),31/12/2024 > Giá gốc,31/12/2024 > Dự phòng,31/12/2024 > Giá trị hợp lý,01/01/2024 > Tỷ lệ sở hữu (%),01/01/2024 > Giá gốc,01/01/2024 > Dự phòng,01/01/2024 > Giá trị hợp lý,numeric__Hoạt động chính,numeric__31/12/2024 > Tỷ lệ sở hữu (%),numeric__31/12/2024 > Giá gốc,numeric__31/12/2024 > Dự phòng,numeric__31/12/2024 > Giá trị hợp lý,numeric__01/01/2024 > Tỷ lệ sở hữu (%),numeric__01/01/2024 > Giá gốc,numeric__01/01/2024 > Dự phòng,numeric__01/01/2024 > Giá trị hợp lý
1. Công ty Cổ phần Hồng Ngư City,1. Công ty Cổ phần Hồng Ngư City,1. Công ty Cổ phần Hồng Ngư City,Kinh doanh bất động sản,"15,00%",15.000.000.000,(3.854.129.041),(*),"15,00%",15.000.000.000,-,(*),,0.15,15000000000.0,-3854129041.0,,0.15,15000000000.0,,
2. Công ty Cổ phần Mekong Smart City,2. Công ty Cổ phần Mekong Smart City,2. Công ty Cổ phần Mekong Smart City,Sản xuất linh kiện điện tử,"7,98%",6.425.600.000,-,(*),"7,98%",9.000.000.000,-,(*),,0.07980000000000001,6425600000.0,,,0.07980000000000001,9000000000.0,,
3. Công ty Cổ phần Giáo dục PTN,3. Công ty Cổ phần Giáo dục PTN,3. Công ty Cổ phần Giáo dục PTN,Kinh doanh dịch vụ giáo dục,"9,00%",450.000.000,-,(*),"9,00%",450.000.000,-,(*),,0.09,450000000.0,,,0.09,450000000.0,,
4. Công ty Cổ phần Nova Education Group,4. Công ty Cổ phần Nova Education Group,4. Công ty Cổ phần Nova Education Group,Kinh doanh dịch vụ giáo dục,"9,00%",450.000.000,(450.000.000),(*),"9,00%",450.000.000,-,(*),,0.09,450000000.0,-450000000.0,,0.09,450000000.0,,
Cộng,Cộng,Cộng,,,22.325.600.000,(4.304.129.041),,,24.900.000.000,-,,,,22325600000.0,-4304129041.0,,,24900000000.0,,
