row_label_raw,row_label_full,col_0,col_1,col_2,Bổ nhiệm,Miễn nhiệm,numeric__col_1,numeric__col_2,numeric__Bổ nhiệm,numeric__Miễn nhiệm
Ông,Ông,Ông,Hoàng Đức Hùng,Chủ tịch,25/08/2023,,,,,
Bà,Bà,Bà,Nguyễn Mỹ Hạnh,Thành viên,25/08/2023,25/12/2024,,,,
Ông,Ông,Ông,Ng Teck Yow,Thành viên,25/12/2024,,,,,
Ông,Ông,Ông,Phạm Tiến Vân,Thành viên,04/11/2020,,,,,
