row_label_raw,row_label_full,col_0,col_1,col_2,Bổ nhiệm,Miễn nhiệm,numeric__col_1,numeric__col_2,numeric__Bổ nhiệm,numeric__Miễn nhiệm
Ông,Ông,Ông,Ng Teck Yow,Tổng Giám Đốc,17/03/2023,01/11/2024,,,,
Ông,Ông,Ông,Dương Văn Bắc,Tổng Giám Đốc,01/11/2024,,,,,
Ông,Ông,Ông,Dương Văn Bắc,Phó Tổng Giám đốc kiểm Giám đốc tài chính,06/09/2024,01/11/2024,,,,
Ông,Ông,Ông,Cao Trần Duy Nam,Phó Tổng Giám đốc,15/11/2024,,,,,
Bà,Bà,Bà,Trần Thị Thanh Vân,Phó Tổng Giám đốc,15/11/2024,,,,,
Ông,Ông,Ông,Huỳnh Minh Lâm,Kế toán trường,17/12/2020,05/04/2024,,,,
Bà,Bà,Bà,Nguyễn Thùy Xuân Mai,Kế toán trường,05/04/2024,,,,,
