row_label_raw,row_label_full,NGUỒN VỐN,Mã số,Thuyết minh,31/12/2024,01/01/2024,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2024,numeric__01/01/2024
D. VỐN CHỦ SỞ HỮU,D. VỐN CHỦ SỞ HỮU,D. VỐN CHỦ SỞ HỮU,400,,22.809.661.894.318,22.640.941.208.554,400.0,,22809661894318.0,22640941208554.0
I. Vốn chủ sở hữu,I. Vốn chủ sở hữu,I. Vốn chủ sở hữu,410,V.22,22.809.661.894.318,22.640.941.208.554,410.0,,22809661894318.0,22640941208554.0
1. Vốn góp của chủ sở hữu,1. Vốn góp của chủ sở hữu,1. Vốn góp của chủ sở hữu,411,,19.501.045.380.000,19.501.045.380.000,411.0,,19501045380000.0,19501045380000.0
- Cổ phiếu phố thông có quyền biểu quyết,- Cổ phiếu phố thông có quyền biểu quyết,- Cổ phiếu phố thông có quyền biểu quyết,411a,,19.501.045.380.000,19.501.045.380.000,,,19501045380000.0,19501045380000.0
2. Thặng dư vốn cổ phần,2. Thặng dư vốn cổ phần,2. Thặng dư vốn cổ phần,412,,5.051.601.924.626,5.051.601.924.626,412.0,,5051601924626.0,5051601924626.0
3. Lợi nhuận sau thuế chưa phân phối,3. Lợi nhuận sau thuế chưa phân phối,3. Lợi nhuận sau thuế chưa phân phối,421,,(1.742.985.410.308),(1.911.706.096.072),421.0,,-1742985410308.0,-1911706096072.0
- LNST chưa phân phối lũy kế đến cuối năm trước,- LNST chưa phân phối lũy kế đến cuối năm trước,- LNST chưa phân phối lũy kế đến cuối năm trước,421a,,(1.911.706.096.072),1.957.564.638.700,,,-1911706096072.0,1957564638700.0
- LNST chưa phân phối năm này,- LNST chưa phân phối năm này,- LNST chưa phân phối năm này,421b,,168.720.685.764,(3.869.270.734.772),,,168720685764.0,-3869270734772.0
TỔNG CỘNG NGUỒN VỐN (440 =300+400),TỔNG CỘNG NGUỒN VỐN (440 =300+400),TỔNG CỘNG NGUỒN VỐN (440 =300+400),440,,90.001.575.480.611,89.208.650.471.933,440.0,,90001575480611.0,89208650471933.0
