row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,2.856.158.340,3.455.247.551,2856158340.0,3455247551.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,478.391.497.570,519.045.659.623,478391497570.0,519045659623.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,481.247.655.910,522.500.907.174,481247655910.0,522500907174.0
