row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Phải trả nhà cung cấp nguyên vật liệu nước ngoài,Phải trả nhà cung cấp nguyên vật liệu nước ngoài,Phải trả nhà cung cấp nguyên vật liệu nước ngoài,-,1.140.440.380.012,,1140440380012.0
- Enerfo Pte Ltd (Singapore),- Enerfo Pte Ltd (Singapore),- Enerfo Pte Ltd (Singapore),-,630.235.409.400,,630235409400.0
- ETC Argo (PTY) Ltd,- ETC Argo (PTY) Ltd,- ETC Argo (PTY) Ltd,-,417.770.038.350,,417770038350.0
- Các nhà cung cấp nước ngoài khác,- Các nhà cung cấp nước ngoài khác,- Các nhà cung cấp nước ngoài khác,-,92.434.932.262,,92434932262.0
Phải trả nhà cung cấp trong nước,Phải trả nhà cung cấp trong nước,Phải trả nhà cung cấp trong nước,403.682.735.829,635.325.623.119,403682735829.0,635325623119.0
- Công ty Cổ phần Đầu tư Asia Goldman,- Công ty Cổ phần Đầu tư Asia Goldman,- Công ty Cổ phần Đầu tư Asia Goldman,60.930.964.020,211.519.892.060,60930964020.0,211519892060.0
- Các nhà cung cấp trong nước khác,- Các nhà cung cấp trong nước khác,- Các nhà cung cấp trong nước khác,342.751.771.809,423.805.731.059,342751771809.0,423805731059.0
Phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 29),Phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 29),Phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 29),9.428.151.504,6.425.254.184,9428151504.0,6425254184.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,413.110.887.333,1.782.191.257.315,413110887333.0,1782191257315.0
