row_label_raw,row_label_full,col_0,Đơn vị tính: VND,numeric__Đơn vị tính: VND
,,,"Máy móc, thiết bị",
Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,
Số đầu năm,Nguyên giá: > Số đầu năm,Số đầu năm,424.877.817.215,424877817215.0
- Thuê thêm trong năm,Nguyên giá: > - Thuê thêm trong năm,- Thuê thêm trong năm,177.277.466.185,177277466185.0
- Phân loại sang TSCĐ hữu hình (Thuyết minh số 10),Nguyên giá: > - Phân loại sang TSCĐ hữu hình (Thuyết minh số 10),- Phân loại sang TSCĐ hữu hình (Thuyết minh số 10),(79.158.849.945),-79158849945.0
Số cuối năm,Nguyên giá: > Số cuối năm,Số cuối năm,522.996.433.455,522996433455.0
