row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Chi phí môi giới bắt động sản,Chi phí môi giới bắt động sản,Chi phí môi giới bắt động sản,262.027.518,52.223.000.000,262027518.0,52223000000.0
Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,6.966.777.573,9.073.138.264,6966777573.0,9073138264.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,7.228.805.091,61.296.138.264,7228805091.0,61296138264.0
