row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,56.104.735.932,730.255.957.799,56104735932.0,730255957799.0
Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),57.000.833.925,47.733.886.576,57000833925.0,47733886576.0
Các bên liên quan trả tiền trước(Thuyết minh số 29),Các bên liên quan trả tiền trước(Thuyết minh số 29),Các bên liên quan trả tiền trước(Thuyết minh số 29),130.657.400.833,30.526.789.723,130657400833.0,30526789723.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,243.762.970.690,808.516.634.098,243762970690.0,808516634098.0
