row_label_raw,row_label_full,col_0,Mã số,2016 VND,2015 VND,numeric__Mã số,numeric__2016 VND,numeric__2015 VND
LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,,,
Tiền chi mua tài sản cố định và tài sản dài hạn khác,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua tài sản cố định và tài sản dài hạn khác,Tiền chi mua tài sản cố định và tài sản dài hạn khác,21,(634.843.683.452),(1.154.673.055.924),21.0,-634843683452.0,-1154673055924.0
Tiền thu từ thanh lý tài sản cố định và chi phí xây dựng cơ bản dở dang,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định và chi phí xây dựng cơ bản dở dang,Tiền thu từ thanh lý tài sản cố định và chi phí xây dựng cơ bản dở dang,22,3.863.456.185,2.542.787.564,22.0,3863456185.0,2542787564.0
Tiền chi cho vay,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho vay,Tiền chi cho vay,23,(3.559.078.712.592),(8.285.000.000.000),23.0,-3559078712592.0,-8285000000000.0
Tiền thu hồi các khoản cho vay,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi các khoản cho vay,Tiền thu hồi các khoản cho vay,24,6.735.714.068.000,11.175.158.802.265,24.0,6735714068000.0,11175158802265.0
Gửi tiền gửi có kỳ hạn,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Gửi tiền gửi có kỳ hạn,Gửi tiền gửi có kỳ hạn,23,(41.036.269.841.175),(34.267.508.726.883),23.0,-41036269841175.0,-34267508726883.0
Rút tiền gửi có kỳ hạn,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Rút tiền gửi có kỳ hạn,Rút tiền gửi có kỳ hạn,24,39.303.321.000.000,38.129.156.940.966,24.0,39303321000000.0,38129156940966.0
Tiền chi đầu tư vào một công ty liên kết và mua lại cổ đông không kiểm soát trong các công ty con,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư vào một công ty liên kết và mua lại cổ đông không kiểm soát trong các công ty con,Tiền chi đầu tư vào một công ty liên kết và mua lại cổ đông không kiểm soát trong các công ty con,25,(773.433.922.965),(354.108.064.193),25.0,-773433922965.0,-354108064193.0
"Mua một công ty con, đã trừ đi số dư tiền của công ty con được mua (Thuyết minh 5(a))","LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Mua một công ty con, đã trừ đi số dư tiền của công ty con được mua (Thuyết minh 5(a))","Mua một công ty con, đã trừ đi số dư tiền của công ty con được mua (Thuyết minh 5(a))",25,(11.555.624.763),(236.743.058.482),25.0,-11555624763.0,-236743058482.0
Tiền thu từ thanh lý lợi ích trong một công ty con và một công ty liên kết và cổ tức trước ngày mua nhận được từ một công ty liên kết,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý lợi ích trong một công ty con và một công ty liên kết và cổ tức trước ngày mua nhận được từ một công ty liên kết,Tiền thu từ thanh lý lợi ích trong một công ty con và một công ty liên kết và cổ tức trước ngày mua nhận được từ một công ty liên kết,26,5.410.434.000,501.800.000.000,26.0,5410434000.0,501800000000.0
Tiền thu lãi và cổ tức,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi và cổ tức,Tiền thu lãi và cổ tức,27,724.885.024.521,840.336.503.800,27.0,724885024521.0,840336503800.0
Lưu chuyển tiền thuần từ các hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ các hoạt động đầu tư,Lưu chuyển tiền thuần từ các hoạt động đầu tư,30,758.012.197.759,6.350.962.129.113,30.0,758012197759.0,6350962129113.0
LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH,,,
Tiền thu từ phát hành cổ phiếu,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ phát hành cổ phiếu,Tiền thu từ phát hành cổ phiếu,31,30.000.000.000,38.337.950.000,31.0,30000000000.0,38337950000.0
Tiền thu từ vốn góp vào một công ty con bồi cổ đông không kiểm soát,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ vốn góp vào một công ty con bồi cổ đông không kiểm soát,Tiền thu từ vốn góp vào một công ty con bồi cổ đông không kiểm soát,31,134.010,1.475.060.000,31.0,134010.0,1475060000.0
Tiền thu từ các khoản vay ngân hàng,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ các khoản vay ngân hàng,Tiền thu từ các khoản vay ngân hàng,33,8.481.450.471.251,11.603.228.942.899,33.0,8481450471251.0,11603228942899.0
Tiền trả nợ gốc vay cho ngân hàng,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Tiền trả nợ gốc vay cho ngân hàng,Tiền trả nợ gốc vay cho ngân hàng,34,(7.682.156.882.445),(17.625.477.362.486),34.0,-7682156882445.0,-17625477362486.0
Tiền chi trả cổ tức,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Tiền chi trả cổ tức,Tiền chi trả cổ tức,36,(1.005.198.769.200),(3.080.229.986.000),36.0,-1005198769200.0,-3080229986000.0
Lưu chuyển tiền thuần từ các hoạt động tài chính,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,40,(175.905.046.384),(9.062.665.395.587),40.0,-175905046384.0,-9062665395587.0
Lưu chuyển tiền thuần trong năm (\( 50 = 20 + 30 + 40 \)),LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm (\( 50 = 20 + 30 + 40 \)),Lưu chuyển tiền thuần trong năm (\( 50 = 20 + 30 + 40 \)),50,3.549.849.197.176,(235.414.590.845),50.0,3549849197176.0,-235414590845.0
Tiền và các khoản tương đương tiền đầu năm,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,3.366.663.621.920,3.595.756.092.576,60.0,3366663621920.0,3595756092576.0
Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,61,(14.167.886),6.322.120.189,61.0,-14167886.0,6322120189.0
Chênh lệch quy đổi tỷ giá hối đoái,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Chênh lệch quy đổi tỷ giá hối đoái,Chênh lệch quy đổi tỷ giá hối đoái,61,(2.253.729.880),-,61.0,-2253729880.0,
Tiền và các khoản tương đương tiền cuối năm (\( 70 = 50 + 60 + 61 \)) (Thuyết minh 6),LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền cuối năm (\( 70 = 50 + 60 + 61 \)) (Thuyết minh 6),Tiền và các khoản tương đương tiền cuối năm (\( 70 = 50 + 60 + 61 \)) (Thuyết minh 6),70,6.914.244.921.330,3.366.663.621.920,70.0,6914244921330.0,3366663621920.0
